"teamMemberCount","femaleTeamMembersPercent","teamLeadGender","teamDistribution","teamMemberResponseCount","meetingHoursTotal","meetingHoursAverage","meetingHoursStandardDeviation","inPersonMeetingHoursTotal","inPersonMeetingHoursAverage","inPersonMeetingHoursStandardDeviation","nonCodingDeliverablesHoursTotal","nonCodingDeliverablesHoursAverage","nonCodingDeliverablesHoursStandardDeviation","codingDeliverablesHoursTotal","codingDeliverablesHoursAverage","codingDeliverablesHoursStandardDeviation","helpHoursTotal","helpHoursAverage","helpHoursStandardDeviation","averageResponsesByWeek","standardDeviationResponsesByWeek","averageMeetingHoursTotalByWeek","standardDeviationMeetingHoursTotalByWeek","averageMeetingHoursAverageByWeek","standardDeviationMeetingHoursAverageByWeek","averageInPersonMeetingHoursTotalByWeek","standardDeviationInPersonMeetingHoursTotalByWeek","averageInPersonMeetingHoursAverageByWeek","standardDeviationInPersonMeetingHoursAverageByWeek","averageNonCodingDeliverablesHoursTotalByWeek","standardDeviationNonCodingDeliverablesHoursTotalByWeek","averageNonCodingDeliverablesHoursAverageByWeek","standardDeviationNonCodingDeliverablesHoursAverageByWeek","averageCodingDeliverablesHoursTotalByWeek","standardDeviationCodingDeliverablesHoursTotalByWeek","averageCodingDeliverablesHoursAverageByWeek","standardDeviationCodingDeliverablesHoursAverageByWeek","averageHelpHoursTotalByWeek","standardDeviationHelpHoursTotalByWeek","averageHelpHoursAverageByWeek","standardDeviationHelpHoursAverageByWeek","averageResponsesByStudent","standardDeviationResponsesByStudent","averageMeetingHoursTotalByStudent","standardDeviationMeetingHoursTotalByStudent","averageMeetingHoursAverageByStudent","standardDeviationMeetingHoursAverageByStudent","averageInPersonMeetingHoursTotalByStudent","standardDeviationInPersonMeetingHoursTotalByStudent","averageInPersonMeetingHoursAverageByStudent","standardDeviationInPersonMeetingHoursAverageByStudent","averageNonCodingDeliverablesHoursTotalByStudent","standardDeviationNonCodingDeliverablesHoursTotalByStudent","averageNonCodingDeliverablesHoursAverageByStudent","standardDeviationNonCodingDeliverablesHoursAverageByStudent","averageCodingDeliverablesHoursTotalByStudent","standardDeviationCodingDeliverablesHoursTotalByStudent","averageCodingDeliverablesHoursAverageByStudent","standardDeviationCodingDeliverablesHoursAverageByStudent","averageHelpHoursTotalByStudent","standardDeviationHelpHoursTotalByStudent","averageHelpHoursAverageByStudent","standardDeviationHelpHoursAverageByStudent","commitCount","uniqueCommitMessageCount","uniqueCommitMessagePercent","commitMessageLengthTotal","commitMessageLengthAverage","commitMessageLengthStandardDeviation","averageCommitCountByWeek","standardDeviationCommitCountByWeek","averageUniqueCommitMessageCountByWeek","standardDeviationUniqueCommitMessageCountByWeek","averageUniqueCommitMessagePercentByWeek","standardDeviationUniqueCommitMessagePercentByWeek","averageCommitMessageLengthTotalByWeek","standardDeviationCommitMessageLengthTotalByWeek","averageCommitCountByStudent","standardDeviationCommitCountByStudent","averageUniqueCommitMessageCountByStudent","issueCount","onTimeIssueCount","lateIssueCount","SE Process grade"
"6","0.1667","1","0","27","23.571429","0.873016","0.597204","16.285714","0.603175","0.576161","19.5","0.722222","0.927776","85.285715","3.15873","9.453518","18.285714","0.677249","1.070876","13.5","1.5","11.785714","3.214286","0.910714","0.339286","8.142857","0.857143","0.617857","0.132143","9.75","3.75","0.7625","0.3625","42.642857","15.642857","3.067857","0.817857","9.142857","1.857143","0.70119","0.215476","4.5","1.892969","3.928571","2.741406","0.820635","0.407569","2.714286","1.6578","0.596032","0.240785","3.25","3.236629","0.581349","0.522745","14.214286","21.642072","2.607143","3.507409","3.047619","2.620779","0.778571","0.62345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","A"
"6","0.1667","0","0","32","39.571429","1.236607","1.003412","39.142857","1.223214","0.91643","40.285714","1.258929","2.090716","100.142858","3.129464","5.142406","23.142857","0.723214","0.826797","16","3","19.785714","5.214286","1.344997","0.57808","19.571429","5.428571","1.333719","0.589358","20.142857","0.857143","1.315211","0.300174","50.071429","8.928571","3.351938","1.186524","11.571429","3.428571","0.791209","0.362637","5.3333","1.105542","6.595238","3.898732","1.221429","0.595103","6.52381","3.365154","1.211905","0.499991","6.714286","4.095792","1.249206","0.630401","16.690476","17.106194","2.914286","2.760789","3.857143","1.98292","0.76746","0.394218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","A"
"6","0.1667","0","0","31","64.748572","2.088664","1.555888","65.248572","2.104793","1.458399","46.428572","1.497696","1.336473","61.571429","1.986175","3.884988","12","0.387097","0.790158","10.3333","6.798693","21.582857","16.641154","1.513924","1.273356","21.749524","16.121006","1.882271","0.877694","15.476191","13.80936","1.3844","0.873414","20.52381","13.235868","2.248438","0.437784","4","2.78724","0.367162","0.121175","5.1667","0.372678","10.791429","5.784529","2.058286","1.048851","10.874762","5.736829","2.074952","1.039923","7.738095","4.263168","1.480952","0.797217","10.261905","7.840856","2.052381","1.568171","2","1.970876","0.4","0.394175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","F"
"5","0.4","0","0","7","3.428572","0.489796","0.920293","4.142857","0.591837","1.821078","3.142857","0.44898","1.678191","26.285715","3.755102","11.407123","3","0.428571","1.711307","7","0","3.428572","0","0.489796","0","4.142857","0","0.591837","0","3.142857","0","0.44898","0","26.285715","0","3.755102","0","3","0","0.428571","0","1.4","0.489898","0.685714","0.455354","0.471429","0.269542","0.828571","0.820154","0.471429","0.376883","0.628571","0.855236","0.4","0.427618","5.257143","3.639242","4.114286","3.762761","0.6","0.514286","0.457143","0.506287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","F"
"6","0","0","0","30","55","1.833333","1.714319","47","1.566667","1.745152","57","1.9","2.343075","131","4.366667","4.070081","17.5","0.583333","0.659335","15","4","27.5","10.5","1.772727","0.227273","23.5","12.5","1.447368","0.447368","28.5","2.5","2.093301","0.72488","65.5","40.5","3.925837","1.65311","8.75","2.75","0.575359","0.029904","5","1.632993","9.166667","7.033649","1.804762","1.121517","7.833333","5.669117","1.636508","1.159879","9.5","10.673175","1.788889","2.03967","21.833333","16.657497","3.934921","2.413382","2.916667","3.321855","0.53254","0.441861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F"
"6","0.1667","0","0","10","12.142857","1.214286","0.640312","4.857143","0.485714","0.9","6.428571","0.642857","0.748331","40.714286","4.071429","3.255764","7","0.7","0.906918","3.3333","1.699673","4.047619","2.650461","1.038095","0.346279","1.619048","1.197124","0.371429","0.292305","2.142857","2.050386","0.52381","0.336718","13.571429","11.82008","2.980952","2.252899","2.333333","1.917812","0.642857","0.267261","1.6667","0.471405","2.02381","0.822377","1.27381","0.483427","0.809524","1.019092","0.452381","0.509546","1.071429","0.815454","0.75","0.656923","6.785714","4.617145","4.107143","2.830756","1.166667","1.014911","0.880952","0.993745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"6","0.5","1","0","7","4.571429","0.653061","1.277753","3.714286","0.530612","0.638877","2.142857","0.306122","1.656773","9.714286","1.387755","3.398679","1.857143","0.265306","0.942208","7","0","4.571429","0","0.653061","0","3.714286","0","0.530612","0","2.142857","0","0.306122","0","9.714286","0","1.387755","0","1.857143","0","0.265306","0","1.1667","0.372678","0.761905","0.356348","0.690476","0.372678","0.619048","0.196338","0.547619","0.173336","0.357143","0.49315","0.357143","0.49315","1.619048","0.942809","1.5","1.002548","0.309524","0.266199","0.309524","0.266199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"5","0","0","0","5","3.428572","0.685714","0.489898","3.428572","0.685714","0.489898","2.285714","0.457143","1.496663","4.857143","0.971429","2.87054","3.142857","0.628571","1.32665","5","0","3.428572","0","0.685714","0","3.428572","0","0.685714","0","2.285714","0","0.457143","0","4.857143","0","0.971429","0","3.142857","0","0.628571","0","1","0","0.685714","0.139971","0.685714","0.139971","0.685714","0.139971","0.685714","0.139971","0.457143","0.427618","0.457143","0.427618","0.971429","0.820154","0.971429","0.820154","0.628571","0.379043","0.628571","0.379043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"5","0.2","0","0","4","6.285715","1.571429","6.103278","6","1.5","5.673403","3.142857","0.785714","2.046338","16.571429","4.142857","11.324752","2.285714","0.571429","1.870829","4","0","6.285715","0","1.571429","0","6","0","1.5","0","3.142857","0","0.785714","0","16.571429","0","4.142857","0","2.285714","0","0.571429","0","1","0","1.571429","1.743794","1.571429","1.743794","1.5","1.620972","1.5","1.620972","0.785714","0.584668","0.785714","0.584668","4.142857","3.235643","4.142857","3.235643","0.571429","0.534523","0.571429","0.534523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F"
"5","0.4","1","0","9","29.142857","3.238095","2.199888","28.571429","3.174603","1.872478","38.285715","4.253968","6.960204","38.142858","4.238095","3.325918","13","1.444444","1.414214","4.5","0.5","14.571429","2.428571","3.339286","0.910714","14.285714","0.714286","3.232143","0.517857","19.142857","9.857143","4.553571","2.696429","19.071429","3.071429","4.214286","0.214286","6.5","1.5","1.5","0.5","1.8","0.4","5.828571","3.541474","3.2","1.616497","5.714286","3.235013","3.142857","1.458263","7.657143","9.093887","3.9","4.49435","7.628572","3.103126","4.671429","2.480783","2.6","2.202781","1.442857","1.061766","4","4","1","94","23.5","9.340771","4","0","4","0","1","0","94","0","4","0","4","1","1","0","A"
"5","0.2","0","0","10","24.714286","2.471429","0.538516","23.285715","2.328571","0.9","12.714286","1.271429","1.204159","31.285715","3.128571","2.5","14.714286","1.471429","1.417745","5","0","12.357143","1.642857","2.471429","0.328571","11.642857","2.357143","2.328571","0.471429","6.357143","0.642857","1.271429","0.128571","15.642857","6.357143","3.128571","1.271429","7.357143","1.642857","1.471429","0.328571","2","0","4.942857","0.603392","2.471429","0.301696","4.657143","1.244088","2.328571","0.622044","2.542857","1.830356","1.271429","0.915178","6.257143","3.509055","3.128571","1.754528","2.942857","2.379504","1.471429","1.189752","8","8","1","483","60.375","22.693267","8","0","8","0","1","0","483","0","4","1","4","1","1","0","A"
"6","0.1667","0","0","12","41.714286","3.47619","2.477678","25.428572","2.119048","1.699673","17","1.416667","1.977302","78.285714","6.52381","7.121954","20.857143","1.738095","2.702879","6","0","20.857143","10.142857","3.47619","1.690476","12.714286","6.285714","2.119048","1.047619","8.5","3.5","1.416667","0.583333","39.142857","34.857143","6.52381","5.809524","10.428571","7.571429","1.738095","1.261905","2","0","6.952381","3.387318","3.47619","1.693659","4.238095","2.358465","2.119048","1.179233","2.833333","1.66275","1.416667","0.831375","13.047619","6.587799","6.52381","3.293899","3.47619","3.288474","1.738095","1.644237","17","14","0.8235","447","26.2941","7.505016","17","0","14","0","0.8235","0","447","0","17","0","14","0","0","0","F"
"5","0.2","1","0","10","19.714286","1.971429","0.748331","12.571429","1.257143","0.8","11","1.1","1.1","38.714286","3.871429","3.36006","14.857143","1.485714","1.2","5","0","9.857143","4.142857","1.971429","0.828571","6.285714","2.714286","1.257143","0.542857","5.5","0.5","1.1","0.1","19.357143","13.642857","3.871429","2.728571","7.428571","4.571429","1.485714","0.914286","2","0","3.942857","0.410077","1.971429","0.205039","2.514286","0.691641","1.257143","0.345821","2.2","1.048225","1.1","0.524112","7.742857","3.129061","3.871429","1.56453","2.971429","1.347409","1.485714","0.673704","45","44","0.9778","1893","42.0667","21.430404","45","0","44","0","0.9778","0","1893","0","11.25","8.554969","11","0","0","0","A"
"5","0.2","0","0","9","30.714286","3.412698","0.87489","26.571429","2.952381","0.955814","10.714286","1.190476","0.684935","32.142858","3.571429","1.885618","12.142857","1.349206","0.942809","4.5","0.5","15.357143","0.357143","3.446429","0.303571","13.285714","0.285714","2.982143","0.267857","5.357143","0.357143","1.196429","0.053571","16.071429","1.071429","3.589286","0.160714","6.071429","1.071429","1.339286","0.089286","1.8","0.4","6.142857","2.134269","3.285714","0.682134","5.314286","1.810175","2.871429","0.568564","2.142857","0.852368","1.142857","0.316228","6.428572","2.902497","3.5","1.188379","2.428571","1.367256","1.285714","0.604406","7","7","1","435","62.1429","69.14876","7","0","7","0","1","0","435","0","3.5","0.5","3.5","0","0","0","A"
"5","0.2","0","0","10","27.428572","2.742857","1.949359","14","1.4","1.356466","33.142857","3.314286","2.95973","67.285715","6.728571","8.768694","18","1.8","1.095445","5","0","13.714286","7.285714","2.742857","1.457143","7","2","1.4","0.4","16.571429","4.428571","3.314286","0.885714","33.642857","24.357143","6.728571","4.871429","9","4","1.8","0.8","2","0","5.485714","2.005299","2.742857","1.00265","2.8","1.332789","1.4","0.666395","6.628571","3.530162","3.314286","1.765081","13.457143","11.102638","6.728571","5.551319","3.6","1.537026","1.8","0.768513","13","13","1","1157","89","125.612959","13","0","13","0","1","0","1157","0","2.6","1.624808","2.6","0","0","0","A"
"5","0","0","0","10","20.142857","2.014286","0.640312","19.142857","1.914286","0.87178","52.571429","5.257143","7.293833","117.57143","11.757143","23.712655","10.571429","1.057143","0.748331","5","0","10.071429","2.928571","2.014286","0.585714","9.571429","2.428571","1.914286","0.485714","26.285715","7.714285","5.257143","1.542857","58.785715","0.214285","11.757143","0.042857","5.285714","1.714286","1.057143","0.342857","2","0","4.028571","0.8","2.014286","0.4","3.828571","0.820154","1.914286","0.410077","10.514286","8.102708","5.257143","4.051354","23.514286","38.223361","11.757143","19.111681","2.114286","1.189752","1.057143","0.594876","19","19","1","669","35.2105","10.21134","19","0","19","0","1","0","669","0","9.5","3.5","9.5","0","0","0","A"
"5","0.4","0","0","10","26.714286","2.671429","1.920937","7.571429","0.757143","1.135782","38.857143","3.885714","5.642694","61.285714","6.128571","6.812489","11.428571","1.142857","1.83303","5","0","13.357143","7.642857","2.671429","1.528571","3.785714","0.214286","0.757143","0.042857","19.428572","6.571428","3.885714","1.314286","30.642857","26.357143","6.128571","5.271429","5.714286","4.285714","1.142857","0.857143","2","0","5.342857","1.40727","2.671429","0.703635","1.514286","1.868318","0.757143","0.934159","7.771429","9.693086","3.885714","4.846543","12.257143","6.279477","6.128571","3.139739","2.285714","2.598273","1.142857","1.299136","36","34","0.9444","1132","31.4444","15.197669","36","0","34","0","0.9444","0","1132","0","9","2.44949","8.5","0","0","0","A"
"5","0","0","0","10","25.25","2.525","2.013858","21.535714","2.153571","1.765113","23.785715","2.378571","2.739069","78.392858","7.839286","6.168519","20.071429","2.007143","3.186299","5","0","12.625","6.375","2.525","1.275","10.767857","5.232143","2.153571","1.046429","11.892857","0.107143","2.378571","0.021429","39.196429","14.553571","7.839286","2.910714","10.035714","1.464286","2.007143","0.292857","2","0","5.05","2.747504","2.525","1.373752","4.307143","2.418002","2.153571","1.209001","4.757143","3.391346","2.378571","1.695673","15.678572","9.376534","7.839286","4.688267","4.014286","5.106698","2.007143","2.553349","35","35","1","3183","90.9429","135.542074","35","0","35","0","1","0","3183","0","7","5.549775","7","0","0","0","A"
"5","0.2","0","0","8","34.571429","4.321429","5.285594","43.142857","5.392857","6.796139","9.428571","1.178571","2.633913","35","4.375","2.260393","21.142857","2.642857","3.76663","4","0","17.285714","8.714286","4.321429","2.178571","21.571429","14.428571","5.392857","3.607143","4.714286","3.285714","1.178571","0.821429","17.5","7.5","4.375","1.875","10.571429","8.428571","2.642857","2.107143","2","0","8.642857","8.117442","4.321429","4.058721","10.785714","9.214286","5.392857","4.607143","2.357143","4.082691","1.178571","2.041346","8.75","2.138985","4.375","1.069492","5.285714","5.017317","2.642857","2.508658","11","11","1","407","37","11.14369","11","0","11","0","1","0","407","0","3.6667","2.494438","3.6667","0","0","0","A"
"5","0","0","0","10","21.571429","2.157143","1.496663","12.428572","1.242857","1.135782","12.071429","1.207143","0.867468","39.857143","3.985714","5.640035","20.678571","2.067857","3.383877","5","0","10.785714","4.714286","2.157143","0.942857","6.214286","2.285714","1.242857","0.457143","6.035714","2.464286","1.207143","0.492857","19.928571","14.571429","3.985714","2.914286","10.339286","7.660714","2.067857","1.532143","2","0","4.314286","1.336001","2.157143","0.668","2.485714","1.277274","1.242857","0.638637","2.414286","1.038445","1.207143","0.519222","7.971429","7.859818","3.985714","3.929909","4.135714","4.486738","2.067857","2.243369","2","2","1","106","53","18","2","0","2","0","1","0","106","0","1","0","1","0","0","0","A"
"5","0.2","0","0","8","10.5","1.3125","0.91643","9.785714","1.223214","0.768013","15.214286","1.901786","2.030048","17.357143","2.169643","1.861409","6.142857","0.767857","0.599479","4","0","5.25","0.25","1.3125","0.0625","4.892857","0.607143","1.223214","0.151786","7.607143","1.892857","1.901786","0.473214","8.678572","0.821428","2.169643","0.205357","3.071429","0.928571","0.767857","0.232143","2","0","2.625","1.232402","1.3125","0.616201","2.446429","1.195629","1.223214","0.597814","3.803571","3.488821","1.901786","1.744411","4.339286","2.711171","2.169643","1.355585","1.535714","0.976118","0.767857","0.488059","2","1","0.5","64","32","0","2","0","1","0","0.5","0","64","0","2","0","1","0","0","0","A"
"5","0.2","1","0","8","28.285715","3.535714","3.307189","18.142857","2.267857","2.803458","90.428573","11.303572","39.458641","59.714286","7.464286","5.973902","14.857143","1.857143","2.331845","4","1","14.142857","0.142857","3.761905","0.904762","9.071429","3.071429","2.214286","0.214286","45.214287","41.214287","9.309524","7.976191","29.857143","14.142857","8.904762","5.761905","7.428572","0.428572","1.952381","0.380952","1.6","0.489898","5.657143","2.498326","3.828571","2.495956","3.628571","2.274257","2.528571","2.417454","18.085715","33.831468","17.614286","34.054267","11.942857","8.142907","6.542857","3.533686","2.971429","1.8459","2.057143","1.930105","6","4","0.6667","109","18.1667","24.808713","6","0","4","0","0.6667","0","109","0","6","0","4","0","0","0","A"
"3","0","0","1","3","2.857143","0.952381","1.699673","1.142857","0.380952","0.471405","4.285714","1.428571","2.44949","6.285715","2.095238","8.956686","2.571429","0.857143","2.44949","3","0","2.857143","0","0.952381","0","1.142857","0","0.380952","0","4.285714","0","1.428571","0","6.285715","0","2.095238","0","2.571429","0","0.857143","0","1","0","0.952381","0.485621","0.952381","0.485621","0.380952","0.134687","0.380952","0.134687","1.428571","0.699854","1.428571","0.699854","2.095238","2.559053","2.095238","2.559053","0.857143","0.699854","0.857143","0.699854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F"
"3","0","0","1","3","1.142857","0.380952","0.942809","2","0.666667","2.054805","1.714286","0.571429","1.632993","2.857143","0.952381","1.247219","1.428571","0.47619","0.471405","3","0","1.142857","0","0.380952","0","2","0","0.666667","0","1.714286","0","0.571429","0","2.857143","0","0.952381","0","1.428571","0","0.47619","0","1","0","0.380952","0.269374","0.380952","0.269374","0.666667","0.587087","0.666667","0.587087","0.571429","0.466569","0.571429","0.466569","0.952381","0.356348","0.952381","0.356348","0.47619","0.134687","0.47619","0.134687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"3","0","0","1","3","6.571429","2.190476","1.699673","6.571429","2.190476","1.699673","3.142857","1.047619","1.247219","9.714286","3.238095","7.363574","7.714286","2.571429","8.041559","3","0","6.571429","0","2.190476","0","6.571429","0","2.190476","0","3.142857","0","1.047619","0","9.714286","0","3.238095","0","7.714286","0","2.571429","0","1","0","2.190476","0.485621","2.190476","0.485621","2.190476","0.485621","2.190476","0.485621","1.047619","0.356348","1.047619","0.356348","3.238095","2.103878","3.238095","2.103878","2.571429","2.297588","2.571429","2.297588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"3","0.3333","0","1","3","3.142857","1.047619","0.942809","2","0.666667","0.471405","3.428572","1.142857","0.816497","1.142857","0.380952","0.471405","1.142857","0.380952","0.471405","3","0","3.142857","0","1.047619","0","2","0","0.666667","0","3.428572","0","1.142857","0","1.142857","0","0.380952","0","1.142857","0","0.380952","0","1","0","1.047619","0.269374","1.047619","0.269374","0.666667","0.134687","0.666667","0.134687","1.142857","0.233285","1.142857","0.233285","0.380952","0.134687","0.380952","0.134687","0.380952","0.134687","0.380952","0.134687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F"
"6","0.1667","0","0","5","3.714286","0.742857","1.2","3.142857","0.628571","0.748331","2","0.4","0.489898","11.142858","2.228572","5.153639","2.571429","0.514286","1.16619","5","0","3.714286","0","0.742857","0","3.142857","0","0.628571","0","2","0","0.4","0","11.142858","0","2.228572","0","2.571429","0","0.514286","0","1","0","0.742857","0.342857","0.742857","0.342857","0.628571","0.213809","0.628571","0.213809","0.4","0.139971","0.4","0.139971","2.228572","1.472468","2.228572","1.472468","0.514286","0.333197","0.514286","0.333197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"6","0.1667","0","0","6","13.428572","2.238095","5.047001","4.857143","0.809524","1.462494","2.857143","0.47619","0.745356","22.57143","3.761905","5.30461","5.428572","0.904762","1.950783","6","0","13.428572","0","2.238095","0","4.857143","0","0.809524","0","2.857143","0","0.47619","0","22.57143","0","3.761905","0","5.428572","0","0.904762","0","1","0","2.238095","1.442","2.238095","1.442","0.809524","0.417855","0.809524","0.417855","0.47619","0.212959","0.47619","0.212959","3.761905","1.515603","3.761905","1.515603","0.904762","0.557367","0.904762","0.557367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F"
"6","0.1667","0","0","6","15.142858","2.52381","5.48989","8.571429","1.428571","2.645751","3.428572","0.571429","1.154701","16.285715","2.714286","4.752192","9.428572","1.571429","6.751543","6","0","15.142858","0","2.52381","0","8.571429","0","1.428571","0","3.428572","0","0.571429","0","16.285715","0","2.714286","0","9.428572","0","1.571429","0","1","0","2.52381","1.56854","2.52381","1.56854","1.428571","0.755929","1.428571","0.755929","0.571429","0.329914","0.571429","0.329914","2.714286","1.357769","2.714286","1.357769","1.571429","1.929012","1.571429","1.929012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"6","0.1667","0","0","6","5.714286","0.952381","1.699673","5.714286","0.952381","1.699673","5.428572","0.904762","1.771691","7","1.166667","4.936401","2.285714","0.380952","1.374369","6","0","5.714286","0","0.952381","0","5.714286","0","0.952381","0","5.428572","0","0.904762","0","7","0","1.166667","0","2.285714","0","0.380952","0","1","0","0.952381","0.485621","0.952381","0.485621","0.952381","0.485621","0.952381","0.485621","0.904762","0.506197","0.904762","0.506197","1.166667","1.4104","1.166667","1.4104","0.380952","0.392677","0.380952","0.392677","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"6","0","0","0","7","12.000001","1.714286","5.928141","5.142857","0.734694","1.498298","5.142857","0.734694","2.770103","16.857144","2.408163","9.514758","5.428572","0.77551","3.057276","7","0","12.000001","0","1.714286","0","5.142857","0","0.734694","0","5.142857","0","0.734694","0","16.857144","0","2.408163","0","5.428572","0","0.77551","0","1.1667","0.372678","2","1.698339","1.904762","1.758684","0.857143","0.368856","0.809524","0.417855","0.857143","0.857143","0.761905","0.851835","2.809524","2.742543","2.761905","2.783169","0.904762","0.894681","0.857143","0.918443","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"6","0.3333","0","0","6","5.714286","0.952381","1.247219","2.285714","0.380952","0.471405","4.428572","0.738095","2.206367","8.857143","1.476191","3.131382","3","0.5","1.2829","6","0","5.714286","0","0.952381","0","2.285714","0","0.380952","0","4.428572","0","0.738095","0","8.857143","0","1.476191","0","3","0","0.5","0","1","0","0.952381","0.356348","0.952381","0.356348","0.380952","0.134687","0.380952","0.134687","0.738095","0.630391","0.738095","0.630391","1.476191","0.894681","1.476191","0.894681","0.5","0.366543","0.5","0.366543","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F"
"7","0","0","0","7","8.428572","1.204082","1.129385","7.285715","1.040816","1.092647","5.714286","0.816327","2.294625","5.714286","0.816327","1.641304","2.714286","0.387755","1.216385","7","0","8.428572","0","1.204082","0","7.285715","0","1.040816","0","5.714286","0","0.816327","0","5.714286","0","0.816327","0","2.714286","0","0.387755","0","1","0","1.204082","0.322681","1.204082","0.322681","1.040816","0.312185","1.040816","0.312185","0.816327","0.655607","0.816327","0.655607","0.816327","0.468944","0.816327","0.468944","0.387755","0.347539","0.387755","0.347539","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"3","0","0","1","3","2.571429","0.857143","1.632993","1.142857","0.380952","0.471405","3.428572","1.142857","0.816497","13.714286","4.571429","9.416298","2.285714","0.761905","1.247219","3","0","2.571429","0","0.857143","0","1.142857","0","0.380952","0","3.428572","0","1.142857","0","13.714286","0","4.571429","0","2.285714","0","0.761905","0","1","0","0.857143","0.466569","0.857143","0.466569","0.380952","0.134687","0.380952","0.134687","1.142857","0.233285","1.142857","0.233285","4.571429","2.690371","4.571429","2.690371","0.761905","0.356348","0.761905","0.356348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"3","0.3333","0","1","3","1.571429","0.52381","0.849837","1.142857","0.380952","0.471405","4.571429","1.52381","6.847546","12.857143","4.285714","9.273618","0.571429","0.190476","0.942809","3","0","1.571429","0","0.52381","0","1.142857","0","0.380952","0","4.571429","0","1.52381","0","12.857143","0","4.285714","0","0.571429","0","0.190476","0","1","0","0.52381","0.24281","0.52381","0.24281","0.380952","0.134687","0.380952","0.134687","1.52381","1.956442","1.52381","1.956442","4.285714","2.649605","4.285714","2.649605","0.190476","0.269374","0.190476","0.269374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"5","0","0","0","6","18.857144","3.142857","3.366502","10.571429","1.761905","1.067187","3.428572","0.571429","1.825742","22.857144","3.809524","4.570436","5.428572","0.904762","1.674979","6","0","18.857144","0","3.142857","0","10.571429","0","1.761905","0","3.428572","0","0.571429","0","22.857144","0","3.809524","0","5.428572","0","0.904762","0","1.5","0.5","4.714286","2.142857","3.107143","1.022078","2.642857","0.548653","1.857143","0.319438","0.857143","0.534523","0.678571","0.600807","5.714286","3.194383","3.571429","1.336306","1.357143","0.681385","0.964286","0.50885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"6","0.3333","1","0","7","6.142857","0.877551","1.935174","4","0.571429","2.13809","7.857143","1.122449","4.945623","21.428572","3.061225","8.843307","5.428572","0.77551","5.06287","7","0","6.142857","0","0.877551","0","4","0","0.571429","0","7.857143","0","1.122449","0","21.428572","0","3.061225","0","5.428572","0","0.77551","0","1.1667","0.372678","1.02381","0.483867","0.976191","0.537167","0.666667","0.609821","0.666667","0.609821","1.309524","1.443768","1.297619","1.4536","3.571429","2.417341","3.357143","2.549843","0.904762","1.524553","0.904762","1.524553","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"6","0.3333","1","0","8","8","1","2.692582","8.857143","1.107143","3.333073","3.428572","0.428571","1","17.142858","2.142857","5.024938","5.142857","0.642857","3.191786","8","0","8","0","1","0","8.857143","0","1.107143","0","3.428572","0","0.428571","0","17.142858","0","2.142857","0","5.142857","0","0.642857","0","1.3333","0.471405","1.333333","1.09005","0.976191","0.497727","1.476191","1.685607","1.047619","0.785353","0.571429","0.368856","0.47619","0.269374","2.857143","2.118914","2.190476","1.34687","0.857143","1.419016","0.52381","0.688421","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
