"teamMemberCount","femaleTeamMembersPercent","teamLeadGender","teamDistribution","teamMemberResponseCount","meetingHoursTotal","meetingHoursAverage","meetingHoursStandardDeviation","inPersonMeetingHoursTotal","inPersonMeetingHoursAverage","inPersonMeetingHoursStandardDeviation","nonCodingDeliverablesHoursTotal","nonCodingDeliverablesHoursAverage","nonCodingDeliverablesHoursStandardDeviation","codingDeliverablesHoursTotal","codingDeliverablesHoursAverage","codingDeliverablesHoursStandardDeviation","helpHoursTotal","helpHoursAverage","helpHoursStandardDeviation","averageResponsesByWeek","standardDeviationResponsesByWeek","averageMeetingHoursTotalByWeek","standardDeviationMeetingHoursTotalByWeek","averageMeetingHoursAverageByWeek","standardDeviationMeetingHoursAverageByWeek","averageInPersonMeetingHoursTotalByWeek","standardDeviationInPersonMeetingHoursTotalByWeek","averageInPersonMeetingHoursAverageByWeek","standardDeviationInPersonMeetingHoursAverageByWeek","averageNonCodingDeliverablesHoursTotalByWeek","standardDeviationNonCodingDeliverablesHoursTotalByWeek","averageNonCodingDeliverablesHoursAverageByWeek","standardDeviationNonCodingDeliverablesHoursAverageByWeek","averageCodingDeliverablesHoursTotalByWeek","standardDeviationCodingDeliverablesHoursTotalByWeek","averageCodingDeliverablesHoursAverageByWeek","standardDeviationCodingDeliverablesHoursAverageByWeek","averageHelpHoursTotalByWeek","standardDeviationHelpHoursTotalByWeek","averageHelpHoursAverageByWeek","standardDeviationHelpHoursAverageByWeek","averageResponsesByStudent","standardDeviationResponsesByStudent","averageMeetingHoursTotalByStudent","standardDeviationMeetingHoursTotalByStudent","averageMeetingHoursAverageByStudent","standardDeviationMeetingHoursAverageByStudent","averageInPersonMeetingHoursTotalByStudent","standardDeviationInPersonMeetingHoursTotalByStudent","averageInPersonMeetingHoursAverageByStudent","standardDeviationInPersonMeetingHoursAverageByStudent","averageNonCodingDeliverablesHoursTotalByStudent","standardDeviationNonCodingDeliverablesHoursTotalByStudent","averageNonCodingDeliverablesHoursAverageByStudent","standardDeviationNonCodingDeliverablesHoursAverageByStudent","averageCodingDeliverablesHoursTotalByStudent","standardDeviationCodingDeliverablesHoursTotalByStudent","averageCodingDeliverablesHoursAverageByStudent","standardDeviationCodingDeliverablesHoursAverageByStudent","averageHelpHoursTotalByStudent","standardDeviationHelpHoursTotalByStudent","averageHelpHoursAverageByStudent","standardDeviationHelpHoursAverageByStudent","commitCount","uniqueCommitMessageCount","uniqueCommitMessagePercent","commitMessageLengthTotal","commitMessageLengthAverage","commitMessageLengthStandardDeviation","averageCommitCountByWeek","standardDeviationCommitCountByWeek","averageUniqueCommitMessageCountByWeek","standardDeviationUniqueCommitMessageCountByWeek","averageUniqueCommitMessagePercentByWeek","standardDeviationUniqueCommitMessagePercentByWeek","averageCommitMessageLengthTotalByWeek","standardDeviationCommitMessageLengthTotalByWeek","averageCommitCountByStudent","standardDeviationCommitCountByStudent","averageUniqueCommitMessageCountByStudent","issueCount","onTimeIssueCount","lateIssueCount","SE Process grade"
"6","0.1667","0","0","12","10","0.833333","1.47902","8.285714","0.690476","1.674979","12.285715","1.02381","1.233221","10.142857","0.845238","3.851407","5.428572","0.452381","1.86339","6","0","5","1.857143","0.833333","0.309524","4.142857","1.857143","0.690476","0.309524","6.142857","2.428571","1.02381","0.404762","5.071429","4.785714","0.845238","0.797619","2.714286","1.571429","0.452381","0.261905","2","0","1.666667","0.894681","0.833333","0.44734","1.380952","1.025746","0.690476","0.512873","2.047619","0.673435","1.02381","0.336718","1.690476","2.031079","0.845238","1.01554","0.904762","1.227981","0.452381","0.61399","4","3","0.75","59","14.75","19.253246","4","0","3","0","0.75","0","59","0","4","0","3","0","0","0","F"
"5","0.2","1","0","10","10.357143","1.035714","0.813941","8.857143","0.885714","1.004988","11.285715","1.128571","1","2.571429","0.257143","1.496663","5.714286","0.571429","1.019804","5","0","5.178572","2.321429","1.035714","0.464286","4.428572","2.428571","0.885714","0.485714","5.642857","2.5","1.128571","0.5","1.285714","1.285714","0.257143","0.257143","2.857143","0.571429","0.571429","0.114286","2","0","2.071429","0.191663","1.035714","0.095831","1.771429","0.279942","0.885714","0.139971","2.257143","0.27701","1.128571","0.138505","0.514286","0.831031","0.257143","0.415515","1.142857","0.39383","0.571429","0.196915","5","3","0.6","112","22.4","0.489898","5","0","3","0","0.6","0","112","0","5","0","3","0","0","0","A"
"5","0.2","0","0","10","12","1.2","1.077033","10.571429","1.057143","1.077033","11.357143","1.135714","1.273774","1.857143","0.185714","0.806226","3.285714","0.328571","0.538516","5","0","6","2.571429","1.2","0.514286","5.285714","2.428571","1.057143","0.485714","5.678572","2.25","1.135714","0.45","0.928571","0.357143","0.185714","0.071429","1.642857","0.5","0.328571","0.1","2","0","2.4","0.291373","1.2","0.145686","2.114286","0.387562","1.057143","0.193781","2.271429","0.438923","1.135714","0.219461","0.371429","0.554021","0.185714","0.27701","0.657143","0.213809","0.328571","0.106905","18","17","0.9444","811","45.0556","39.728904","9","6","8.5","5.5","0.96665","0.03335","405.5","360.5","6","2.44949","5.6667","0","0","0","A"
"5","0.2","0","0","10","10","1","0.748331","7.142857","0.714286","0.632456","15","1.5","2.147091","2.142857","0.214286","1.2","4.714286","0.471429","0.781025","5","0","5","1","1","0.2","3.571429","0.714286","0.714286","0.142857","7.5","0.642857","1.5","0.128571","1.071429","0.214286","0.214286","0.042857","2.357143","0.642857","0.471429","0.128571","2","0","2","0.534522","1","0.267261","1.428571","0.451754","0.714286","0.225877","3","1.208811","1.5","0.604406","0.428571","0.542105","0.214286","0.271052","0.942857","0.448125","0.471429","0.224063","4","2","0.5","128","32","8.660254","4","0","2","0","0.5","0","128","0","4","0","2","0","0","0","A"
"5","0","0","0","10","6.5","0.65","0.75","5.785714","0.578571","0.788987","10.714286","1.071429","2.098214","10.428572","1.042857","3.753665","2.714286","0.271429","0.60208","5","0","3.25","1.25","0.65","0.25","2.892857","1.178571","0.578571","0.235714","5.357143","2.357143","1.071429","0.471429","5.214286","1.214286","1.042857","0.242857","1.357143","0.357143","0.271429","0.071429","2","0","1.3","0.114286","0.65","0.057143","1.157143","0.424745","0.578571","0.212372","2.142857","0.894427","1.071429","0.447214","2.085714","2.589776","1.042857","1.294888","0.542857","0.330738","0.271429","0.165369","7","7","1","173","24.7143","9.253791","3.5","2.5","3.5","2.5","1","0","86.5","67.5","2.3333","1.885618","2.3333","0","0","0","A"
"5","0","0","0","10","10.428572","1.042857","1.179248","6.857143","0.685714","0.160078","14","1.4","2.197868","8.357143","0.835714","2.611992","3.571429","0.357143","1.105667","5","0","5.214286","1.428571","1.042857","0.285714","3.428572","0.642857","0.685714","0.128571","7","2.642857","1.4","0.528571","4.178571","4.178571","0.835714","0.835714","1.785714","0.785714","0.357143","0.157143","2","0","2.085714","0.703345","1.042857","0.351672","1.371429","0.114286","0.685714","0.057143","2.8","0.790763","1.4","0.395382","1.671429","1.053275","0.835714","0.526637","0.714286","0.549582","0.357143","0.274791","5","5","1","106","21.2","10.495713","5","0","5","0","1","0","106","0","2.5","1.5","2.5","0","0","0","A"
"5","0.2","0","0","9","11.285714","1.253968","1.547599","8.928572","0.992064","0.936239","11.5","1.277778","1.795055","9","1","4.853407","3.5","0.388889","1.01227","4.5","1.5","5.642857","3.357143","1.130952","0.369048","4.464286","2.178571","0.934524","0.172619","5.75","4.321429","1.077381","0.60119","4.5","4.5","0.75","0.75","1.75","0.607143","0.386905","0.005952","1.8","0.748331","2.257143","1.676732","1.133333","0.466958","1.785714","1.242118","0.92619","0.262164","2.3","1.388289","1.369048","0.604312","1.8","2.519475","0.942857","1.162685","0.7","0.655277","0.369048","0.327154","3","3","1","57","19","11.575837","3","0","3","0","1","0","57","0","3","0","3","0","0","0","A"
"6","0.1667","0","0","12","19.857143","1.654762","0.75","14.928571","1.244048","0.802557","15.142857","1.261905","0.897527","6.857143","0.571429","1.433721","5.285714","0.440476","0.448764","6","0","9.928571","4.571429","1.654762","0.761905","7.464286","2.535714","1.244048","0.422619","7.571429","2.428571","1.261905","0.404762","3.428571","2.571429","0.571429","0.428571","2.642857","1.357143","0.440476","0.22619","2","0","3.309524","0.942809","1.654762","0.471405","2.488095","0.863485","1.244048","0.431743","2.52381","1.138882","1.261905","0.569441","1.142857","2.13968","0.571429","1.06984","0.880952","0.57242","0.440476","0.28621","3","3","1","165","55","15.577762","1.5","0.5","1.5","0.5","1","0","82.5","25.5","3","0","3","0","0","0","A"
"6","0","0","0","12","37.214286","3.10119","1.265871","24","2","1.086534","26.285714","2.190476","1.767767","11.142857","0.928571","2.397916","15.428571","1.285714","1.699673","6","0","18.607143","7.892857","3.10119","1.315476","12","4.5","2","0.75","13.142857","5.857143","2.190476","0.97619","5.571429","0.428571","0.928571","0.071429","7.714286","4.285714","1.285714","0.714286","2","0","6.202381","1.79683","3.10119","0.898415","4","1.59932","2","0.79966","4.380952","2.376066","2.190476","1.188033","1.857143","2.144444","0.928571","1.072222","2.571429","2.287202","1.285714","1.143601","5","4","0.8","70","14","5.51362","2.5","1.5","2","1","0.875","0.125","35","24","5","0","4","0","0","0","A"
"7","0","0","0","14","31.785714","2.270408","0.506337","26.357143","1.882653","0.61133","22.428571","1.602041","0.772618","0.428571","0.030612","0.257539","7.357143","0.52551","0.674802","7","0","15.892857","7.107143","2.270408","1.015306","13.178571","6.321429","1.882653","0.903061","11.214286","4.785714","1.602041","0.683673","0.214286","0.214286","0.030612","0.030612","3.678571","1.321429","0.52551","0.188776","2","0","4.540816","0.687092","2.270408","0.343546","3.765306","0.712973","1.882653","0.356486","3.204082","1.087585","1.602041","0.543792","0.061224","0.149969","0.030612","0.074984","1.05102","0.905695","0.52551","0.452847","17","15","0.8824","448","26.3529","13.354625","8.5","3.5","7.5","3.5","0.85835","0.05835","224","138","4.25","3.112475","3.75","0","0","0","A"
"3","0","0","1","6","10.428571","1.738095","0.5","9.714286","1.619048","0.372678","10.071429","1.678571","1.070436","18.285714","3.047619","4.307616","15.5","2.583333","4.513098","3","0","5.214286","1.785714","1.738095","0.595238","4.857143","1.642857","1.619048","0.547619","5.035714","2.464286","1.678571","0.821429","9.142857","1.857143","3.047619","0.619048","7.75","1.75","2.583333","0.583333","2","0","3.47619","0.598562","1.738095","0.299281","3.238095","0.293544","1.619048","0.146772","3.357143","1.432138","1.678571","0.716069","6.095238","5.407646","3.047619","2.703823","5.166667","5.721523","2.583333","2.860762","8","8","1","178","22.25","11.031206","8","0","8","0","1","0","178","0","4","3","4","0","0","0","A"
"5","0","0","0","8","14.571429","1.821429","1.198958","9.214286","1.151786","0.91643","16","2","1.870829","0.428571","0.053571","0.330719","3.357143","0.419643","0.463512","4","0","7.285714","4.714286","1.821429","1.178571","4.607143","2.892857","1.151786","0.723214","8","5","2","1.25","0.214286","0.214286","0.053571","0.053571","1.678571","0.821429","0.419643","0.205357","2","0","3.642857","1.405165","1.821429","0.702583","2.303571","1.100064","1.151786","0.550032","4","2.362548","2","1.181274","0.107143","0.185577","0.053571","0.092788","0.839286","0.61523","0.419643","0.307615","23","22","0.9565","372","16.1739","8.025244","11.5","1.5","11.5","1.5","1","0","186","57","23","0","22","0","0","0","A"
"6","0.3333","1","0","12","19.928571","1.660714","0.627772","15.071429","1.255952","0.379601","22.071429","1.839286","1.180719","3.285714","0.27381","0.759203","3.714286","0.309524","0.612372","6","0","9.964286","5.035714","1.660714","0.839286","7.535714","3.464286","1.255952","0.577381","11.035714","5.464286","1.839286","0.910714","1.642857","0.357143","0.27381","0.059524","1.857143","0.142857","0.309524","0.02381","2","0","3.321429","0.651725","1.660714","0.325862","2.511905","0.374385","1.255952","0.187193","3.678571","1.53848","1.839286","0.76924","0.547619","1.044639","0.27381","0.522319","0.619048","0.638433","0.309524","0.319216","3","3","1","93","31","36.340978","1.5","0.5","1.5","0.5","1","0","46.5","35.5","1.5","0.5","1.5","0","0","0","A"
"6","0.3333","1","0","11","23.714286","2.155844","1.389155","18","1.636364","1.044466","21.357143","1.941558","1.267848","1.428571","0.12987","0.385695","3.857143","0.350649","0.49793","5.5","0.5","11.857143","8.642857","2.029762","1.386905","9","6","1.55","0.95","10.678571","8.321429","1.819048","1.347619","0.714286","0.285714","0.12619","0.040476","1.928571","1.071429","0.335714","0.164286","1.8333","0.372678","3.952381","1.499811","2.22619","0.797974","3","1.25085","1.666667","0.602809","3.559524","0.782913","2.113095","0.924997","0.238095","0.374953","0.119048","0.187476","0.642857","0.658539","0.321429","0.329269","3","2","0.6667","110","36.6667","51.854497","1.5","0.5","1","0","0.75","0.25","55","55","1.5","0.5","1","0","0","0","A"
"6","0.1667","0","0","9","28.285714","3.142857","1.929306","13.357143","1.484127","0.971825","19.357143","2.150794","2.290614","8.142857","0.904762","2.173067","8.464286","0.940476","0.926296","4.5","0.5","14.142857","8.357143","2.973214","1.526786","6.678571","4.321429","1.394643","0.805357","9.678571","4.321429","2.069643","0.730357","4.071429","3.428571","0.830357","0.669643","4.232143","2.517857","0.889286","0.460714","1.8","0.4","5.657143","2.633923","3.228571","1.308255","2.671429","1.2941","1.535714","0.666624","3.871429","2.908257","2.035714","1.366509","1.628571","3.013372","0.814286","1.506686","1.692857","1.3389","0.896429","0.631285","1","1","1","30","30","0","1","0","1","0","1","0","30","0","1","0","1","0","0","0","A"
"6","0.8333","1","0","10","18.571429","1.857143","0.768115","10.142857","1.014286","0.458258","18.871429","1.887143","1.18072","4.428571","0.442857","0.806226","4.785714","0.478571","0.390512","5","0","9.285714","5.214286","1.857143","1.042857","5.071429","2.928571","1.014286","0.585714","9.435714","5.364286","1.887143","1.072857","2.214286","1.785714","0.442857","0.357143","2.392857","1.107143","0.478571","0.221429","2","0","3.714286","0.695466","1.857143","0.347733","2.028571","0.489898","1.014286","0.244949","3.774286","1.336502","1.887143","0.668251","0.885714","1.093207","0.442857","0.546604","0.957143","0.545108","0.478571","0.272554","1","1","1","26","26","0","1","0","1","0","1","0","26","0","1","0","1","0","0","0","A"
"6","0","0","0","12","16.178571","1.348214","1.043124","10.071429","0.839286","0.802557","12.214286","1.017857","0.981602","4.714286","0.392857","1.114924","3","0.25","0.448764","6","1","8.089286","2.410714","1.455612","0.644388","5.035714","0.964286","0.890816","0.309184","6.107143","2.892857","1.129592","0.670408","2.357143","0.642857","0.422449","0.177551","1.5","0","0.257143","0.042857","2","0","2.696429","1.372679","1.348214","0.686339","1.678571","0.944686","0.839286","0.472343","2.035714","1.230114","1.017857","0.615057","0.785714","1.27175","0.392857","0.635875","0.5","0.297381","0.25","0.14869","7","6","0.8571","357","51","44.029211","7","0","6","0","0.8571","0","357","0","3.5","1.5","3","0","0","0","F"
"3","0.3333","0","1","6","6.785714","1.130952","0.448764","4.428571","0.738095","0.687184","19.714286","3.285714","4.068852","0","0","0","1.857143","0.309524","0.5","3","0","3.392857","2.107143","1.130952","0.702381","2.214286","1.785714","0.738095","0.595238","9.857143","8.142857","3.285714","2.714286","0","0","0","0","0.928571","0.071429","0.309524","0.02381","2","0","2.261905","0.235702","1.130952","0.117851","1.47619","0.409635","0.738095","0.204817","6.571429","4.320494","3.285714","2.160247","0","0","0","0","0.619048","0.598562","0.309524","0.299281","1","1","1","9","9","0","1","0","1","0","1","0","9","0","1","0","1","0","0","0","A"
"3","0.3333","0","1","2","2.857143","1.428571","1","2.857143","1.428571","0","14.285715","7.142857","8","0","0","0","9.285715","4.642857","5.5","2","0","2.857143","0","1.428571","0","2.857143","0","1.428571","0","14.285715","0","7.142857","0","0","0","0","0","9.285715","0","4.642857","0","1","0","1.428571","0.714286","1.428571","0.714286","1.428571","0","1.428571","0","7.142857","5.714286","7.142857","5.714286","0","0","0","0","4.642857","3.928572","4.642857","3.928572","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","F"
"5","0.2","1","0","11","22.285715","2.025974","3.645443","19.428572","1.766234","2.568081","16.214286","1.474026","2.829158","10.571429","0.961039","3.337738","8.285714","0.753247","1.564059","5.5","1.5","11.142857","6","1.867347","0.581633","9.714286","4.857143","1.647959","0.433673","8.107143","4.107143","1.372449","0.372449","5.285714","4.142857","0.816327","0.530612","4.142857","2.714286","0.668367","0.311224","2.2","0.4","4.457143","2.212027","2.071429","1.132092","3.885714","1.887445","1.747619","0.811287","3.242857","1.942857","1.469048","0.913293","2.114286","2.090601","1.004762","1.063985","1.657143","1.183561","0.704762","0.396012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","A"
"3","0","0","1","2","2.857143","1.428571","0","1.428571","0.714286","1","5","2.5","0.5","1.428571","0.714286","1","0.357143","0.178571","0.25","2","0","2.857143","0","1.428571","0","1.428571","0","0.714286","0","5","0","2.5","0","1.428571","0","0.714286","0","0.357143","0","0.178571","0","1","0","1.428571","0","1.428571","0","0.714286","0.714286","0.714286","0.714286","2.5","0.357143","2.5","0.357143","0.714286","0.714286","0.714286","0.714286","0.178571","0.178571","0.178571","0.178571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"5","0.4","0","0","10","10.714286","1.071429","0.894427","9.285715","0.928571","1.280625","12.428572","1.242857","2.491987","4","0.4","1.183216","3.142857","0.314286","1.135782","5","0","5.357143","1.071429","1.071429","0.214286","4.642857","0.928571","0.928571","0.185714","6.214286","2.785714","1.242857","0.557143","2","1.428571","0.4","0.285714","1.571429","0.142857","0.314286","0.028571","2","0","2.142857","0.469476","1.071429","0.234738","1.857143","0.657764","0.928571","0.328882","2.485714","1.424566","1.242857","0.712283","0.8","0.546604","0.4","0.273302","0.628571","0.775123","0.314286","0.387562","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"5","0","0","0","10","8.785714","0.878571","1.192686","4.75","0.475","0.570636","6.642857","0.664286","0.867468","3","0.3","1.25","1.928571","0.192857","0.415331","5","0","4.392857","0.964286","0.878571","0.192857","2.375","0.517857","0.475","0.103571","3.321429","0.75","0.664286","0.15","1.5","1.071429","0.3","0.214286","0.964286","0.107143","0.192857","0.021429","2","0","1.757143","0.803817","0.878571","0.401909","0.95","0.401273","0.475","0.200637","1.328571","0.584843","0.664286","0.292421","0.6","0.8","0.3","0.4","0.385714","0.291373","0.192857","0.145686","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"6","0.1667","0","0","10","16.535714","1.653571","0.951643","13.285714","1.328571","0.489898","10.714286","1.071429","0.707107","2.428571","0.242857","0.458258","6.814286","0.681429","0.820305","5","0","8.267857","3.982143","1.653571","0.796429","6.642857","2.357143","1.328571","0.471429","5.357143","2.142857","1.071429","0.428571","1.214286","0.785714","0.242857","0.157143","3.407143","1.692857","0.681429","0.338571","2","0","3.307143","1.023599","1.653571","0.5118","2.657143","0.548467","1.328571","0.274234","2.142857","0.960442","1.071429","0.480221","0.485714","0.448125","0.242857","0.224063","1.362857","1.168344","0.681429","0.584172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"6","0.1667","0","0","12","18.285714","1.52381","0.849837","14.214286","1.184524","0.960143","20.357143","1.696429","1.345646","2.571429","0.214286","0.866025","6.571429","0.547619","0.687184","6","2","9.142857","1.857143","1.830357","0.919643","7.107143","0.892857","1.388393","0.611607","10.178571","3.321429","2.116071","1.258929","1.285714","1.285714","0.160714","0.160714","3.285714","0.714286","0.660714","0.339286","2","0","3.047619","0.898474","1.52381","0.449237","2.369048","0.935339","1.184524","0.467669","3.392857","1.898688","1.696429","0.949344","0.428571","0.606092","0.214286","0.303046","1.095238","0.859784","0.547619","0.429892","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"3","0.3333","0","1","6","10","1.666667","0.471405","9","1.5","0.372678","6","1","0.942809","2.714286","0.452381","0.897527","1.857143","0.309524","0.763763","3","0","5","2","1.666667","0.666667","4.5","1.5","1.5","0.5","3","0","1","0","1.357143","0.357143","0.452381","0.119048","0.928571","0.071429","0.309524","0.02381","2","0","3.333333","0.673435","1.666667","0.336718","3","0.202031","1.5","0.101015","2","0.404061","1","0.202031","0.904762","0.758923","0.452381","0.379461","0.619048","0.875466","0.309524","0.437733","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
