"teamMemberCount","femaleTeamMembersPercent","teamLeadGender","teamDistribution","teamMemberResponseCount","meetingHoursTotal","meetingHoursAverage","meetingHoursStandardDeviation","inPersonMeetingHoursTotal","inPersonMeetingHoursAverage","inPersonMeetingHoursStandardDeviation","nonCodingDeliverablesHoursTotal","nonCodingDeliverablesHoursAverage","nonCodingDeliverablesHoursStandardDeviation","codingDeliverablesHoursTotal","codingDeliverablesHoursAverage","codingDeliverablesHoursStandardDeviation","helpHoursTotal","helpHoursAverage","helpHoursStandardDeviation","averageResponsesByWeek","standardDeviationResponsesByWeek","averageMeetingHoursTotalByWeek","standardDeviationMeetingHoursTotalByWeek","averageMeetingHoursAverageByWeek","standardDeviationMeetingHoursAverageByWeek","averageInPersonMeetingHoursTotalByWeek","standardDeviationInPersonMeetingHoursTotalByWeek","averageInPersonMeetingHoursAverageByWeek","standardDeviationInPersonMeetingHoursAverageByWeek","averageNonCodingDeliverablesHoursTotalByWeek","standardDeviationNonCodingDeliverablesHoursTotalByWeek","averageNonCodingDeliverablesHoursAverageByWeek","standardDeviationNonCodingDeliverablesHoursAverageByWeek","averageCodingDeliverablesHoursTotalByWeek","standardDeviationCodingDeliverablesHoursTotalByWeek","averageCodingDeliverablesHoursAverageByWeek","standardDeviationCodingDeliverablesHoursAverageByWeek","averageHelpHoursTotalByWeek","standardDeviationHelpHoursTotalByWeek","averageHelpHoursAverageByWeek","standardDeviationHelpHoursAverageByWeek","averageResponsesByStudent","standardDeviationResponsesByStudent","averageMeetingHoursTotalByStudent","standardDeviationMeetingHoursTotalByStudent","averageMeetingHoursAverageByStudent","standardDeviationMeetingHoursAverageByStudent","averageInPersonMeetingHoursTotalByStudent","standardDeviationInPersonMeetingHoursTotalByStudent","averageInPersonMeetingHoursAverageByStudent","standardDeviationInPersonMeetingHoursAverageByStudent","averageNonCodingDeliverablesHoursTotalByStudent","standardDeviationNonCodingDeliverablesHoursTotalByStudent","averageNonCodingDeliverablesHoursAverageByStudent","standardDeviationNonCodingDeliverablesHoursAverageByStudent","averageCodingDeliverablesHoursTotalByStudent","standardDeviationCodingDeliverablesHoursTotalByStudent","averageCodingDeliverablesHoursAverageByStudent","standardDeviationCodingDeliverablesHoursAverageByStudent","averageHelpHoursTotalByStudent","standardDeviationHelpHoursTotalByStudent","averageHelpHoursAverageByStudent","standardDeviationHelpHoursAverageByStudent","commitCount","uniqueCommitMessageCount","uniqueCommitMessagePercent","commitMessageLengthTotal","commitMessageLengthAverage","commitMessageLengthStandardDeviation","averageCommitCountByWeek","standardDeviationCommitCountByWeek","averageUniqueCommitMessageCountByWeek","standardDeviationUniqueCommitMessageCountByWeek","averageUniqueCommitMessagePercentByWeek","standardDeviationUniqueCommitMessagePercentByWeek","averageCommitMessageLengthTotalByWeek","standardDeviationCommitMessageLengthTotalByWeek","averageCommitCountByStudent","standardDeviationCommitCountByStudent","averageUniqueCommitMessageCountByStudent","issueCount","onTimeIssueCount","lateIssueCount","SE Process grade"
"7","0.1429","0","0","24","113.285715","4.720238","3.587933","98.571429","4.107143","3.091206","49.857143","2.077381","2.071215","144.285715","6.011905","4.579544","49.428572","2.059524","1.91304","6","0.707107","28.321429","9.574293","4.976871","2.195017","24.642857","8.338196","4.334694","1.963168","12.464286","1.489333","2.084184","0.1852","36.071429","11.920014","6.197109","2.227203","12.357143","3.969591","2.121259","0.737206","4","0.57735","18.880952","7.053931","4.65873","1.367488","16.428571","5.569597","4.042857","0.936822","8.309524","5.712748","1.978571","1.383208","24.047619","12.49399","5.864286","2.497873","8.238095","6.000945","2.042063","1.498072","261","252","0.9655","18430","70.613","51.391813","87","4.242641","84.3333","6.944222","0.96826667","0.044878","6143.3333","1226.304566","43.5","33.584471","42","0","0","0","A"
"5","0.2","1","0","20","27.142857","1.357143","0.74162","25.214286","1.260714","0.686932","18.071429","0.903571","1.042533","22.428572","1.121429","1.661325","9.285714","0.464286","0.570088","5","0","6.785714","1.791419","1.357143","0.358284","6.303571","1.800209","1.260714","0.360042","4.517857","1.210472","0.903571","0.242094","5.607143","1.917628","1.121429","0.383526","2.321429","1.649443","0.464286","0.329889","4","0","5.428571","0.94329","1.357143","0.235822","5.042857","0.839825","1.260714","0.209956","3.614286","2.995098","0.903571","0.748775","4.485714","4.564817","1.121429","1.141204","1.857143","0.803055","0.464286","0.200764","22","16","0.7273","1074","48.8182","26.63838","11","2","8","0","0.75215","0.13675","537","174","7.3333","2.054805","5.3333","0","0","0","A"
"5","0.6","1","0","18","27.357143","1.519841","0.572654","24.357143","1.353175","0.588601","22.714286","1.261905","1.007687","58.585715","3.254762","4.399092","13.857143","0.769841","0.548736","4.5","1.118034","6.839286","1.70262","1.580357","0.440426","6.089286","1.531452","1.372024","0.243011","5.678571","1.472105","1.264881","0.078235","14.646429","4.712753","3.253869","0.910305","3.464286","1.947958","0.717857","0.271942","3.6","0.8","5.471429","1.301177","1.517857","0.10227","4.871429","1.164439","1.367857","0.185439","4.542857","1.965831","1.335714","0.589275","11.717143","12.257111","3.129286","2.962783","2.771429","0.989125","0.892857","0.586519","74","68","0.9189","2863","38.6892","20.146709","24.6667","7.408704","22.6667","6.649979","0.92116667","0.01688","954.3333","215.509216","37","6","34","0","0","0","A"
"5","0","0","0","15","39","2.6","1.2","33","2.2","1.375984","22","1.466667","1.58605","57","3.8","4.721582","25","1.666667","1.490712","5","0.816497","13","3.741657","2.55","0.324037","11","2.94392","2.161111","0.291971","7.333333","0.471405","1.505556","0.247331","19","12.328828","3.494444","1.872329","8.333333","3.771236","1.594444","0.61559","3","0.632456","7.8","3.37046","2.533333","0.805536","6.6","2.939388","2.233333","0.95219","4.4","4.223742","1.6","1.420485","11.4","12.092973","3.35","2.828624","5","2.75681","1.683333","0.869866","125","116","0.928","4811","38.488","23.284541","62.5","20.5","58","18","0.93405","0.01835","2405.5","444.5","31.25","15.039531","29","0","0","0","A"
"5","0.2","0","0","15","60","4","3.741657","59","3.933333","3.641733","47","3.133333","2.872088","109","7.266667","7.792874","31","2.066667","2.644911","5","0.816497","20","1.632993","4.166667","1.027402","19.666667","0.942809","4.072222","0.872028","15.666667","3.399346","3.105556","0.268857","36.333333","16.819301","7.855556","4.788592","10.333333","2.054805","2.088889","0.386181","3","0","12","9.055385","4","3.018462","11.8","9.152049","3.933333","3.050683","9.4","8.0399","3.133333","2.679967","21.8","15.011995","7.266667","5.003998","6.2","6.241795","2.066667","2.080598","47","47","1","1776","37.7872","29.872734","23.5","20.5","23.5","20.5","1","0","888","740","11.75","9.807523","11.75","0","0","0","F"
"5","0.4","0","0","38","64.721429","1.703195","0.834705","59.292857","1.560338","0.859154","87.571429","2.304511","3.194416","247.785715","6.520677","5.237057","40.714286","1.071429","0.922555","9.5","2.291288","16.180357","6.540758","1.637012","0.289033","14.823214","5.878609","1.50354","0.29101","21.892857","12.714536","2.150697","0.698561","61.946429","34.972561","6.111028","1.870958","10.178571","5.584349","1.004082","0.295241","7.6","1.854724","12.944286","4.394589","1.693698","0.495931","11.858571","4.737282","1.510683","0.429876","17.514286","18.472837","2.222143","2.248129","49.557143","21.414872","6.707143","2.337545","8.142857","3.73811","1.090873","0.383364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","F"
"5","0.2","0","0","39","131.571429","3.373626","1.460864","72","1.846154","0.640513","118.285715","3.032967","2.147732","221.000001","5.666667","4.530124","57.714286","1.479853","0.979742","7.8","3.487119","26.314286","15.278209","2.894286","1.448591","14.4","7.605261","1.52","0.793473","23.657143","14.020568","2.726429","1.211896","44.2","25.539981","4.757857","2.443743","11.542857","7.837846","1.302143","0.637884","7.8","2.039608","26.314286","13.381803","3.17127","0.97218","14.4","3.857037","1.85373","0.114291","23.657143","15.634238","2.804365","1.376646","44.2","33.036603","4.989127","3.582918","11.542857","6.8012","1.410238","0.628396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","A"
"6","0.1667","0","0","53","125.964286","2.376685","1.561941","82.642857","1.559299","1.20983","69.142857","1.304582","2.122002","337.642858","6.37062","7.509846","76.035715","1.434636","1.637139","13.25","4.548351","31.491072","14.184696","2.307143","0.461775","20.660714","9.513467","1.514286","0.373859","17.285714","8.280209","1.420536","0.738498","84.410714","72.158072","5.44256","3.038793","19.008929","11.334613","1.330655","0.365091","8.8333","0.897527","20.994048","8.674049","2.334958","0.830993","13.77381","5.968941","1.520049","0.540286","11.52381","13.632486","1.27037","1.512003","56.27381","43.574013","6.208655","4.722166","12.672619","11.199384","1.360752","1.184749","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","A"
"6","0.1667","1","0","44","57.428572","1.305195","0.684842","43.142857","0.980519","0.520251","61.5","1.397727","1.276526","191.571429","4.353896","8.00113","40","0.909091","0.97595","11","2.738613","14.357143","3.609087","1.307044","0.049868","10.785714","3.731416","0.981746","0.214491","15.375","2.161452","1.525","0.559607","47.892857","51.292218","3.692262","3.158037","10","4.582576","0.870139","0.206411","7.3333","2.808717","9.571429","5.496443","1.291686","0.433855","7.190476","3.05913","1.024414","0.277016","10.25","5.63211","1.32277","0.5832","31.928571","49.283972","3.598677","4.809569","6.666667","5.266804","1.1065","0.862736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","A"
"6","0.1667","0","0","53","118.000001","2.226415","1.698323","104.142858","1.96496","1.15357","105.285715","1.986523","1.855783","269.142858","5.078167","5.217314","61.857143","1.167116","0.903693","13.25","3.49106","29.5","4.5","2.325865","0.516132","26.035714","5.861823","2.002642","0.374744","26.321429","11.443461","1.921276","0.406135","67.285715","19.669462","5.087708","0.89314","15.464286","4.773839","1.189436","0.385832","8.8333","1.86339","19.666667","6.790683","2.207738","0.528838","17.357143","6.762114","1.945833","0.528903","17.547619","12.681718","1.956548","1.188058","44.857143","41.401305","4.744048","3.969099","10.309524","4.242173","1.233929","0.527419","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","A"
"6","0.1667","0","0","52","152.508572","2.932857","1.405766","149.651429","2.877912","1.378135","96.142858","1.848901","1.248075","141.071429","2.712912","3.326353","25.214286","0.48489","0.7435","10.4","5.276362","30.501714","19.39234","2.330932","1.28139","29.930286","18.49618","2.496402","0.834969","19.228572","11.323661","1.661503","0.572898","28.214286","27.775558","2.512432","1.307856","5.042857","3.87867","0.422818","0.182642","8.6667","0.471405","25.418095","10.365891","2.912712","1.104589","24.941905","10.646005","2.853188","1.13163","16.02381","7.469515","1.811508","0.791762","23.511905","16.884482","2.786541","2.080372","4.202381","4.563314","0.484292","0.520878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","F"
"5","0.2","1","0","20","49.142857","2.457143","1.1","31.285715","1.564286","0.829156","28","1.4","1.024695","68.428572","3.421429","2.850877","33.142857","1.657143","1.32665","5","0","12.285714","2.678333","2.457143","0.535667","7.821429","1.697462","1.564286","0.339492","7","1.870829","1.4","0.374166","17.107143","9.60462","3.421429","1.920924","8.285714","3.016959","1.657143","0.603392","4","0","9.828571","1.850317","2.457143","0.462579","6.257143","0.552545","1.564286","0.138136","5.6","1.499388","1.4","0.374847","13.685714","6.385826","3.421429","1.596457","6.628571","3.865705","1.657143","0.966426","98","95","0.9694","4596","46.898","34.365529","32.6667","9.177267","31.6667","9.177267","0.967","0.008698","1532","260.001282","24.5","16.933694","23.75","1","1","0","A"
"5","0.2","0","0","20","63.714286","3.185714","1.984943","44.571429","2.228571","1.772005","59.428572","2.971429","2.507987","114.857143","5.742857","6.479969","39.428572","1.971429","0.943398","5","0","15.928571","6.142442","3.185714","1.228488","11.142857","5.167599","2.228571","1.03352","14.857143","5.324184","2.971429","1.064837","28.714286","17.534514","5.742857","3.506903","9.857143","3.149344","1.971429","0.629869","4","0","12.742857","2.33063","3.185714","0.582658","8.914286","1.734641","2.228571","0.43366","11.885714","5.779203","2.971429","1.444801","22.971429","11.61259","5.742857","2.903147","7.885714","2.288213","1.971429","0.572053","55","46","0.8364","7577","137.7636","159.708366","18.3333","12.03698","15.3333","7.930252","0.9143","0.121198","2525.6667","2124.998092","11","7.771744","9.4","1","1","0","A"
"5","0.4","1","0","19","70.642857","3.718045","1.765709","71.571429","3.766917","1.571914","61.571429","3.240602","5.016317","102.285715","5.383459","3.356888","26.142857","1.37594","1.227569","4.75","0.829156","17.660714","4.418587","3.692262","0.495096","17.892857","4.048652","3.735714","0.218938","15.392857","9.096633","3.352381","2.359924","25.571429","11.028257","5.15119","1.391985","6.535714","2.632945","1.358929","0.52684","3.8","0.4","14.128571","5.555729","3.72381","1.350619","14.314286","5.154273","3.761905","1.221083","12.314286","9.570533","3.178571","2.334305","20.457143","7.620274","5.597619","2.57454","5.228571","2.336228","1.390476","0.59948","185","178","0.9622","6506","35.1676","27.502315","61.6667","47.779587","60","46.137476","0.9834","0.013513","2168.6667","1633.161011","46.25","30.727634","45","1","1","0","A"
"5","0.2","0","0","20","61","3.05","1.336974","52.714286","2.635714","1.409787","29.571429","1.478571","1.160819","66.571429","3.328571","2.477902","31.571429","1.578571","1.314344","5","0","15.25","4.322904","3.05","0.864581","13.178571","5.073314","2.635714","1.014663","7.392857","2.652252","1.478571","0.53045","16.642857","3.648455","3.328571","0.729691","7.892857","2.718746","1.578571","0.543749","4","0","12.2","2.644363","3.05","0.661091","10.542857","1.722362","2.635714","0.43059","5.914286","3.51626","1.478571","0.879065","13.314286","5.807384","3.328571","1.451846","6.314286","4.023807","1.578571","1.005952","72","71","0.9861","5239","72.7639","56.366975","24","15.513435","23.6667","15.062831","0.9926","0.010465","1746.3333","1056.127623","18","3.391165","17.75","1","1","0","A"
"5","0","0","0","20","42.892857","2.144643","1.463888","27.321429","1.366071","1.173869","21.321429","1.066071","0.791656","97.857143","4.892857","7.52014","43.25","2.1625","2.974133","5","0","10.723214","2.88274","2.144643","0.576548","6.830357","1.152132","1.366071","0.230426","5.330357","1.990311","1.066071","0.398062","24.464286","14.720742","4.892857","2.944148","10.8125","5.233232","2.1625","1.046646","4","0","8.578571","3.605863","2.144643","0.901466","5.464286","3.555536","1.366071","0.888884","4.264286","1.97634","1.066071","0.494085","19.571429","19.827573","4.892857","4.956893","8.65","8.75093","2.1625","2.187733","16","16","1","1516","94.75","43.163208","5.3333","3.399346","5.3333","3.399346","1","0","505.3333","353.762004","8","5","8","1","1","0","A"
"5","0.2","0","0","18","39.714286","2.206349","1.409842","39.428572","2.190476","1.409842","38.5","2.138889","2.515538","90.428572","5.02381","7.340695","32.428572","1.801587","2.320733","4.5","0.5","9.928571","5.324903","2.141964","0.966962","9.857143","5.438665","2.115179","0.984058","9.625","1.082532","2.14375","0.1565","22.607143","14.624422","4.777679","2.712994","8.107143","6.411386","1.708929","1.222069","3.6","0.8","7.942857","1.806112","2.364286","0.840736","7.885714","2.019093","2.35","0.876682","7.7","4.997632","2.532143","2.093856","18.085714","13.583183","6.664286","7.512629","6.485714","3.951337","2.3","2.285112","74","59","0.7973","3675","49.6622","45.827608","24.6667","17.632042","20","13.735599","0.7321","0.189021","1225","820.951074","14.8","20.370567","11.8","2","2","0","A"
"6","0.1667","0","0","21","48.142858","2.292517","1.812028","39.571429","1.884354","1.641304","25.428572","1.210884","0.642416","132.714286","6.319728","4.275119","30.142857","1.435374","1.049781","5.25","0.433013","12.035714","4.884769","2.264286","0.85078","9.892857","4.655888","1.865476","0.859681","6.357143","0.410326","1.217857","0.117532","33.178572","3.394736","6.379762","0.953834","7.535714","0.847415","1.447619","0.220698","4.2","0.4","9.628572","4.061366","2.255714","0.839721","7.914286","2.559656","1.885714","0.61669","5.085714","2.21424","1.19","0.456598","26.542857","15.66418","6.138571","3.25027","6.028571","1.986485","1.418571","0.390829","82","81","0.9878","9825","119.8171","146.819462","27.3333","12.391754","27","12.328828","0.9889","0.015698","3275","1388.517435","16.4","11.2","16.2","1","1","0","A"
"6","0.3333","0","0","23","61.142857","2.658385","1.038484","31.357143","1.363354","0.920775","45.714286","1.987578","3.148198","109.928572","4.779503","4.510752","30.285714","1.31677","1.122464","5.75","0.433013","15.285714","3.69535","2.627976","0.49754","7.839286","1.241682","1.372024","0.236808","11.428571","7.426854","1.931548","1.208711","27.482143","8.634496","4.738095","1.302253","7.571429","2.211404","1.297619","0.3171","3.8333","0.372678","10.190476","1.804504","2.700397","0.618109","5.226191","1.146139","1.362103","0.251939","7.619048","6.757041","1.946429","1.663145","18.321429","11.08791","4.635913","2.702124","5.047619","3.505988","1.303571","0.856895","59","57","0.9661","5260","89.1525","89.602288","19.6667","12.657892","19.3333","12.498889","0.98716667","0.018149","1753.3333","1538.568454","14.75","12.00781","14.25","1","0","1","F"
"7","0","0","0","28","85.071429","3.038265","1.255981","65.071429","2.32398","1.312591","32.714286","1.168367","1.654269","135.571429","4.841837","5.462885","29.392857","1.049745","1.082495","7","0","21.267857","4.958855","3.038265","0.708408","16.267857","7.042034","2.32398","1.006005","8.178571","6.886979","1.168367","0.983854","33.892857","8.925214","4.841837","1.275031","7.348214","1.368462","1.049745","0.195495","4","0","12.153061","1.974483","3.038265","0.493621","9.295918","1.931188","2.32398","0.482797","4.673469","2.464872","1.168367","0.616218","19.367347","12.748717","4.841837","3.187179","4.19898","3.423671","1.049745","0.855918","109","105","0.9633","10891","99.9174","124.516837","36.3333","21.31249","35.3333","21.31249","0.94896667","0.042639","3630.3333","2538.542933","15.5714","12.465462","15","1","1","0","A"
"3","0","0","1","12","36.428572","3.035714","1.089725","23","1.916667","1.037492","33.571429","2.797619","1.381927","119.714286","9.976191","6.761821","31.857143","2.654762","2.059868","3","0","9.107143","1.700465","3.035714","0.566822","5.75","1.299038","1.916667","0.433013","8.392857","2.275367","2.797619","0.758456","29.928572","10.620782","9.976191","3.540261","7.964286","0.709807","2.654762","0.236602","4","0","12.142857","2.574073","3.035714","0.643518","7.666667","2.103878","1.916667","0.52597","11.190476","1.592215","2.797619","0.398054","39.904762","19.239038","9.976191","4.80976","10.619048","5.666867","2.654762","1.416717","228","153","0.6711","7257","31.8289","37.137743","76","47.881799","51.3333","30.269163","0.76743333","0.165542","2419","1460.64803","45.6","40.18756","30.8","1","1","0","A"
"3","0.3333","0","1","12","28.928572","2.410714","2.358127","20.142857","1.678571","3.174333","47.571429","3.964286","4.639055","81.428572","6.785714","7.116101","4.442857","0.370238","0.749954","3","0","7.232143","2.291497","2.410714","0.763832","5.035714","4.416314","1.678571","1.472105","11.892857","4.709278","3.964286","1.569759","20.357143","14.343633","6.785714","4.781211","1.110714","0.96787","0.370238","0.322623","4","0","9.642857","5.119989","2.410714","1.279997","6.714286","4.233009","1.678571","1.058252","15.857143","12.244116","3.964286","3.061029","27.142857","12.246338","6.785714","3.061584","1.480952","1.615837","0.370238","0.403959","152","133","0.875","7842","51.5921","40.43031","50.6667","19.601587","44.6667","16.779617","0.88826667","0.017649","2614","1028.292112","25.3333","26.979416","22.5","1","1","0","A"
"6","0.3333","1","0","24","53.071429","2.21131","2.02491","53.214286","2.217262","2.515835","22.714286","0.946429","1.135751","121.714286","5.071429","4.105383","24.714286","1.029762","2.091235","6","2.54951","13.267857","9.072184","2.099702","0.844309","13.303571","10.523343","2.076885","1.070649","5.678571","4.569615","0.781746","0.474949","30.428571","18.869314","4.809524","1.594794","6.178571","7.032269","0.823413","0.833411","4","0.57735","8.845238","4.561078","2.250595","1.145348","8.869048","7.320461","2.267857","1.810747","3.785714","2.775929","1.001984","0.709222","20.285714","11.947732","5.030556","2.99369","4.119048","5.889814","1.071429","1.467476","182","171","0.9396","11542","63.4176","48.872803","60.6667","49.70133","57","45.985505","0.94683333","0.018144","3847.3333","2939.402925","30.3333","28.819361","28.6667","1","0","1","A"
"3","0.3333","0","1","12","111.714286","9.309524","8.311638","68.785714","5.732143","3.367275","36.285714","3.02381","2.967416","143.428572","11.952381","12.208831","53","4.416667","2.782635","3","0.707107","27.928571","21.063194","8.255952","4.713846","17.196429","11.65921","5.160714","2.493266","9.071429","6.308805","2.806548","1.392714","35.857143","17.618694","11.386905","4.673536","13.25","6.015605","4.166667","1.073675","4","0","37.238095","10.647304","9.309524","2.661826","22.928571","5.090006","5.732143","1.272502","12.095238","6.299048","3.02381","1.574762","47.809524","15.726114","11.952381","3.931528","17.666667","8.027447","4.416667","2.006862","116","97","0.8362","5286","45.569","44.182659","38.6667","4.109609","33.3333","5.436502","0.8574","0.067062","1762","429.421316","19.3333","12.788884","16.3333","3","3","0","A"
"3","0","0","1","8","17","2.125","1.536026","11","1.375","0.484123","26","3.25","2.046338","56","7","8.031189","17","2.125","2.204399","2.6667","0.471405","5.666667","3.299832","2","0.981307","3.666667","0.471405","1.388889","0.078567","8.666667","4.642796","3.111111","1.342561","18.666667","5.436502","6.833333","0.952579","5.666667","3.399346","1.944444","1.057017","2.6667","0.471405","5.666667","2.867442","2","0.816497","3.666667","1.699673","1.333333","0.471405","8.666667","3.091206","3.277778","0.965453","18.666667","22.156012","6.388889","7.270352","5.666667","4.027682","2.333333","1.699673","269","187","0.6952","12242","45.5093","28.004861","134.5","30.5","94.5","18.5","0.7078","0.023","6121","1267","67.25","97.783882","46.75","0","0","0","F"
"3","0","0","1","9","19","2.111111","1.523479","16","1.777778","1.547599","15","1.666667","1.154701","20","2.222222","1.396645","9.6","1.066667","0.883176","3","0","6.333333","2.054805","2.111111","0.684935","5.333333","1.247219","1.777778","0.41574","5","0.816497","1.666667","0.272166","6.666667","2.494438","2.222222","0.831479","3.2","1.283225","1.066667","0.427742","3","0","6.333333","3.858612","2.111111","1.286204","5.333333","4.109609","1.777778","1.36987","5","2.94392","1.666667","0.981307","6.666667","1.699673","2.222222","0.566558","3.2","2.084866","1.066667","0.694955","48","45","0.9375","3362","70.0417","64.201168","24","1","23","2","0.9565","0.0435","1681","140","9.6","4.317407","9","0","0","0","A"
"3","0","0","1","9","49","5.444444","2.586766","47","5.222222","2.439389","21.5","2.388889","1.696038","55","6.111111","5.989703","41.5","4.611111","5.79165","3","0","16.333333","6.798693","5.444444","2.266231","15.666667","6.599663","5.222222","2.199888","7.166667","3.064129","2.388889","1.021376","18.333333","11.145502","6.111111","3.715167","13.833333","9.577172","4.611111","3.192391","3","0","16.333333","0.942809","5.444444","0.31427","15.666667","0.942809","5.222222","0.31427","7.166667","3.064129","2.388889","1.021376","18.333333","10.873004","6.111111","3.624335","13.833333","8.816021","4.611111","2.938674","62","60","0.9677","5290","85.3226","77.882205","31","6","30","7","0.96","0.04","2645","1267","15.5","11.412712","15","0","0","0","A"
"6","0.1667","0","0","24","105.142858","4.380952","2.995367","72.714286","3.029762","2.562754","35.714286","1.488095","1.730045","237.000002","9.875","9.964433","73","3.041667","4.653068","6","0.707107","26.285714","6.763497","4.416667","1.149349","18.178572","5.595529","3.059524","0.968685","8.928571","2.635124","1.470238","0.350079","59.25","31.379731","9.940476","5.204043","18.25","9.601432","3.02381","1.456279","4","0","17.52381","6.459011","4.380952","1.614753","12.119048","3.984167","3.029762","0.996042","5.952381","3.464756","1.488095","0.866189","39.5","19.763526","9.875","4.940881","12.166667","10.603689","3.041667","2.650922","41","37","0.9024","1201","29.2927","8.743622","13.6667","5.436502","12.3333","5.436502","0.8856","0.080992","400.3333","149.035417","20.5","19.5","18.5","0","0","0","F"
"5","0.2","0","0","19","73.857143","3.887218","1.03939","66.142857","3.481203","1.116484","23.571429","1.240602","0.729285","85.142858","4.481203","3.030775","28.285714","1.488722","0.748035","4.75","0.433013","18.464286","4.6526","3.880357","0.843513","16.535714","4.114899","3.469643","0.725736","5.892857","1.72134","1.241071","0.328508","21.285714","5.557675","4.444643","0.932497","7.071429","2.467131","1.476786","0.451002","3.8","0.4","14.771429","3.182349","3.838095","0.526756","13.228571","3.182349","3.452381","0.624109","4.714286","1.255193","1.240476","0.287829","17.028572","6.195061","4.547619","1.671608","5.657143","2.180807","1.459524","0.488739","74","72","0.973","8818","119.1622","82.879924","24.6667","13.912425","24","13.140269","0.98373333","0.023005","2939.3333","1770.865388","14.8","1.16619","14.4","0","0","0","A"
"5","0","0","0","20","42.857143","2.142857","0.640312","40.428572","2.021429","0.90967","84.857143","4.242857","5.580323","265.285715","13.264286","25.784637","22.285714","1.114286","0.6","5","0","10.714286","1.971739","2.142857","0.394348","10.107143","2.275367","2.021429","0.455073","21.214286","9.779456","4.242857","1.955891","66.321429","35.053367","13.264286","7.010673","5.571429","1.025193","1.114286","0.205039","4","0","8.571429","1.481863","2.142857","0.370466","8.085714","1.939072","2.021429","0.484768","16.971429","10.665757","4.242857","2.666439","53.057143","83.494426","13.264286","20.873607","4.457143","1.632326","1.114286","0.408082","116","116","1","4726","40.7414","26.867851","38.6667","32.148959","38.6667","32.148959","1","0","1575.3333","955.814603","29","25.228952","29","0","0","0","A"
"5","0.4","0","0","20","51.285715","2.564286","1.512448","24.642857","1.232143","1.368165","57.571429","2.878571","4.352873","98.857143","4.942857","5.732364","19.142857","0.957143","1.48324","5","0","12.821429","5.06627","2.564286","1.013254","6.160714","1.764427","1.232143","0.352885","14.392857","8.428193","2.878571","1.685639","24.714286","19.596699","4.942857","3.91934","4.785714","3.239583","0.957143","0.647917","4","0","10.257143","2.355021","2.564286","0.588755","4.928571","4.565621","1.232143","1.141405","11.514286","12.214612","2.878571","3.053653","19.771429","9.569339","4.942857","2.392335","3.828571","3.890753","0.957143","0.972688","61","59","0.9672","2927","47.9836","59.020833","20.3333","11.671428","19.6667","10.780641","0.98146667","0.02621","975.6667","206.417592","15.25","4.145781","14.75","0","0","0","A"
"5","0","0","0","20","45.321429","2.266071","1.601318","39.607143","1.980357","1.386261","44.785714","2.239286","2.451913","120.785715","6.039286","5.188569","33.964286","1.698214","2.639691","5","0","11.330357","4.547536","2.266071","0.909507","9.901786","3.643415","1.980357","0.728683","11.196429","5.662348","2.239286","1.13247","30.196429","15.552751","6.039286","3.11055","8.491071","3.281478","1.698214","0.656296","4","0","9.064286","3.554847","2.266071","0.888712","7.921429","2.761285","1.980357","0.690321","8.957143","6.627956","2.239286","1.656989","24.157143","12.236146","6.039286","3.059036","6.792857","8.834834","1.698214","2.208708","87","87","1","5727","65.8276","91.144726","29","5.354126","29","5.354126","1","0","1909","905.566489","17.4","14.402778","17.4","0","0","0","A"
"5","0.2","0","0","17","126.428572","7.436975","6.487678","125.857143","7.403361","6.721859","24.642857","1.44958","2.388699","137.428572","8.084034","6.55348","42.357143","2.491597","3.307222","4.25","0.433013","31.607143","26.849424","6.939286","5.098003","31.464286","25.892709","6.966071","5.10793","6.160714","4.388173","1.383929","0.884019","34.357143","24.937575","7.626786","4.596195","10.589286","7.679215","2.428571","1.753095","3.4","1.2","25.285714","12.851745","8.571429","4.359075","25.171429","12.317368","8.542857","4.276621","4.928571","6.575775","1.532143","1.61965","27.485714","13.54798","8.071429","2.353785","8.471429","8.86792","2.417857","2.074677","197","157","0.797","5840","29.6447","16.102957","65.6667","53.33125","52.3333","40.876508","0.8581","0.100407","1946.6667","1331.813384","39.4","39.388323","31.4","0","0","0","A"
"5","0.2","1","0","17","56.142857","3.302521","2.723726","72.142857","4.243697","7.933984","140.214286","8.247899","27.947182","161.142858","9.478992","11.869533","30","1.764706","1.874986","4.25","0.829156","14.035714","3.723032","3.39881","0.96412","18.035714","14.481647","4.332143","3.632526","35.053571","49.66108","7.262798","9.789939","40.285714","15.251296","10.31131","4.964064","7.5","2.179449","1.820833","0.520867","3.4","0.489898","11.228571","5.27961","3.411905","1.851144","14.428571","16.804033","4.569048","5.710199","28.042857","50.295364","9.260714","16.806783","32.228572","30.133255","8.738095","7.195579","6","3.906039","1.77381","1.253024","8","6","0.75","521","65.125","123.194397","4","2","3","1","0.83335","0.16665","260.5","151.5","8","0","6","0","0","0","A"
