"teamMemberCount","femaleTeamMembersPercent","teamLeadGender","teamDistribution","teamMemberResponseCount","meetingHoursTotal","meetingHoursAverage","meetingHoursStandardDeviation","inPersonMeetingHoursTotal","inPersonMeetingHoursAverage","inPersonMeetingHoursStandardDeviation","nonCodingDeliverablesHoursTotal","nonCodingDeliverablesHoursAverage","nonCodingDeliverablesHoursStandardDeviation","codingDeliverablesHoursTotal","codingDeliverablesHoursAverage","codingDeliverablesHoursStandardDeviation","helpHoursTotal","helpHoursAverage","helpHoursStandardDeviation","averageResponsesByWeek","standardDeviationResponsesByWeek","averageMeetingHoursTotalByWeek","standardDeviationMeetingHoursTotalByWeek","averageMeetingHoursAverageByWeek","standardDeviationMeetingHoursAverageByWeek","averageInPersonMeetingHoursTotalByWeek","standardDeviationInPersonMeetingHoursTotalByWeek","averageInPersonMeetingHoursAverageByWeek","standardDeviationInPersonMeetingHoursAverageByWeek","averageNonCodingDeliverablesHoursTotalByWeek","standardDeviationNonCodingDeliverablesHoursTotalByWeek","averageNonCodingDeliverablesHoursAverageByWeek","standardDeviationNonCodingDeliverablesHoursAverageByWeek","averageCodingDeliverablesHoursTotalByWeek","standardDeviationCodingDeliverablesHoursTotalByWeek","averageCodingDeliverablesHoursAverageByWeek","standardDeviationCodingDeliverablesHoursAverageByWeek","averageHelpHoursTotalByWeek","standardDeviationHelpHoursTotalByWeek","averageHelpHoursAverageByWeek","standardDeviationHelpHoursAverageByWeek","averageResponsesByStudent","standardDeviationResponsesByStudent","averageMeetingHoursTotalByStudent","standardDeviationMeetingHoursTotalByStudent","averageMeetingHoursAverageByStudent","standardDeviationMeetingHoursAverageByStudent","averageInPersonMeetingHoursTotalByStudent","standardDeviationInPersonMeetingHoursTotalByStudent","averageInPersonMeetingHoursAverageByStudent","standardDeviationInPersonMeetingHoursAverageByStudent","averageNonCodingDeliverablesHoursTotalByStudent","standardDeviationNonCodingDeliverablesHoursTotalByStudent","averageNonCodingDeliverablesHoursAverageByStudent","standardDeviationNonCodingDeliverablesHoursAverageByStudent","averageCodingDeliverablesHoursTotalByStudent","standardDeviationCodingDeliverablesHoursTotalByStudent","averageCodingDeliverablesHoursAverageByStudent","standardDeviationCodingDeliverablesHoursAverageByStudent","averageHelpHoursTotalByStudent","standardDeviationHelpHoursTotalByStudent","averageHelpHoursAverageByStudent","standardDeviationHelpHoursAverageByStudent","commitCount","uniqueCommitMessageCount","uniqueCommitMessagePercent","commitMessageLengthTotal","commitMessageLengthAverage","commitMessageLengthStandardDeviation","averageCommitCountByWeek","standardDeviationCommitCountByWeek","averageUniqueCommitMessageCountByWeek","standardDeviationUniqueCommitMessageCountByWeek","averageUniqueCommitMessagePercentByWeek","standardDeviationUniqueCommitMessagePercentByWeek","averageCommitMessageLengthTotalByWeek","standardDeviationCommitMessageLengthTotalByWeek","averageCommitCountByStudent","standardDeviationCommitCountByStudent","averageUniqueCommitMessageCountByStudent","issueCount","onTimeIssueCount","lateIssueCount","SE Process grade "
"6","0","0","0","6","16","2.666667","0.372678","6.5","1.083333","0.606676","5.5","0.916667","0.448764","11.5","1.916667","1.592081","3","0.5","0.5","6","0","16","0","2.666667","0","6.5","0","1.083333","0","5.5","0","0.916667","0","11.5","0","1.916667","0","3","0","0.5","0","1","0","2.666667","0.372678","2.666667","0.372678","1.083333","0.606676","1.083333","0.606676","0.916667","0.448764","0.916667","0.448764","1.916667","1.592081","1.916667","1.592081","0.5","0.5","0.5","0.5","150","143","0.9533","9118","60.7867","46.465986","50","9.273618","47.6667","7.586538","0.95883333","0.029705","3039.3333","597.109891","25","25.48856","24.1667","0","0","0","A"
"6","0","0","0","5","18","3.6","1.356466","23","4.6","1.624808","8","1.6","0.489898","35","7","3.847077","10","2","1.897367","5","0","18","0","3.6","0","23","0","4.6","0","8","0","1.6","0","35","0","7","0","10","0","2","0","1","0","3.6","1.356466","3.6","1.356466","4.6","1.624808","4.6","1.624808","1.6","0.489898","1.6","0.489898","7","3.847077","7","3.847077","2","1.897367","2","1.897367","41","40","0.9756","858","20.9268","9.433697","20.5","13.5","20","13","0.9853","0.0147","429","262","8.2","11.478676","8","0","0","0","F"
"6","0.1667","0","0","5","20","4","3.098387","8","1.6","0.8","8","1.6","1.356466","11","2.2","2.993326","4","0.8","0.748331","2.5","1.5","10","7","3.625","0.625","4","2","1.75","0.25","4","4","1","1","5.5","3.5","2.125","0.125","2","0","1.25","0.75","1","0","4","3.098387","4","3.098387","1.6","0.8","1.6","0.8","1.6","1.356466","1.6","1.356466","2.2","2.993326","2.2","2.993326","0.8","0.748331","0.8","0.748331","130","118","0.9077","7380","56.7692","40.303949","43.3333","16.75974","39.3333","17.461068","0.90216667","0.117584","2460","1326.338067","26","20.542639","23.8","0","0","0","A"
"3","0","0","1","3","8","2.666667","0.471405","7","2.333333","0.942809","3","1","0","10","3.333333","2.054805","0.25","0.083333","0.117851","3","0","8","0","2.666667","0","7","0","2.333333","0","3","0","1","0","10","0","3.333333","0","0.25","0","0.083333","0","1","0","2.666667","0.471405","2.666667","0.471405","2.333333","0.942809","2.333333","0.942809","1","0","1","0","3.333333","2.054805","3.333333","2.054805","0.083333","0.117851","0.083333","0.117851","54","46","0.8519","3511","65.0185","58.191093","18","15.577762","15.6667","12.283684","0.94166667","0.082496","1170.3333","383.798848","10.8","6.144917","9.2","0","0","0","F"
"7","0.1429","0","0","26","93.714286","3.604396","2.182841","86","3.307692","2.522092","30.428572","1.17033","1.480769","121.285715","4.664835","5.977893","16.714286","0.642857","0.63926","6.5","0.866025","23.428572","14.623506","3.453061","1.9781","21.5","15.114022","3.153061","2.076951","7.607143","4.513444","1.147959","0.607357","30.321429","20.128763","4.445918","2.753005","4.178571","2.909125","0.617347","0.397403","3.7143","0.699854","13.387755","3.533855","3.704082","0.969978","12.285714","3.028533","3.428571","0.964569","4.346939","3.608265","1.229592","0.954668","17.326531","14.484075","4.510204","3.493211","2.387755","1.247071","0.668367","0.337584","278","161","0.5791","16140","58.0576","55.822531","69.5","46.954765","41.5","20.205197","0.661875","0.21373","4035","2124.722099","39.7143","16.533207","23.4286","0","0","0","A"
"5","0.4","0","0","21","16.607143","0.790816","0.70127","15.035715","0.715986","0.658754","27.000001","1.285714","1.613436","37.571429","1.789116","4.703933","9.285715","0.442177","0.645058","7","3.265986","5.535714","2.422436","0.90605","0.384231","5.011905","2.774142","0.767728","0.277384","9","6.770283","1.218099","0.438606","12.52381","1.132893","2.264894","1.042398","3.095238","1.351911","0.482581","0.140268","4.2","1.16619","3.321429","0.839704","0.825119","0.197369","3.007143","1.020304","0.720357","0.131104","5.4","1.752899","1.292381","0.336577","7.514286","5.491812","1.869048","1.122235","1.857143","0.893286","0.483095","0.215705","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","F"
"6","0.1667","0","0","23","22.714286","0.987578","1.747534","15.357143","0.667702","1.009408","26.428572","1.149068","2.231784","20.571429","0.89441","3.030602","13.178572","0.572981","1.415633","7.6667","4.784233","7.571429","5.077964","1.129762","0.315694","5.119048","3.582997","0.906349","0.457826","8.809524","5.137012","2.291667","1.942976","6.857143","2.021147","1.840079","1.528541","4.392857","2.030591","1.000595","0.709658","3.8333","0.687184","3.785714","1.863998","0.991468","0.447612","2.559524","1.186959","0.650198","0.266669","4.404762","3.852437","1.111706","0.951081","3.428572","2.456769","0.936508","0.676154","2.196429","2.13249","0.569444","0.519891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","A"
"6","0.1667","1","0","23","28.285715","1.229814","1.059657","22.714286","0.987578","0.966353","29.000001","1.26087","0.942586","17.857143","0.776398","2.179124","11.5","0.5","0.786224","7.6667","4.189935","9.428572","8.00595","1.244709","0.529097","7.571429","7.281512","0.935185","0.480102","9.666667","7.408704","1.277778","0.437445","5.952381","3.876202","0.944444","0.456884","3.833333","2.592725","0.615741","0.317594","3.8333","1.462494","4.714286","2.475733","1.355556","0.574901","3.785714","1.994465","1.131746","0.56823","4.833333","2.289308","1.26627","0.288336","2.976191","2.513118","1.37381","1.989743","1.916667","1.963275","0.427778","0.406861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","A"
"6","0.1667","0","0","26","37.785715","1.453297","1.823681","32.357144","1.244506","1.161672","32.142858","1.236264","1.754538","60.285716","2.318681","3.943574","15.642858","0.601648","0.759798","8.6667","5.792716","12.595238","10.685729","1.261905","0.370389","10.785715","10.38068","0.950794","0.511845","10.714286","11.353923","0.777778","0.733945","20.095239","16.25868","2.149206","0.451843","5.214286","5.30915","0.38254","0.343613","4.3333","0.942809","6.297619","1.49171","1.492857","0.320262","5.392857","2.482507","1.203968","0.436318","5.357143","4.331305","1.169841","0.856868","10.047619","6.131033","2.247619","1.097816","2.607143","1.310443","0.605556","0.338692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","A"
"6","0.1667","0","0","24","32.964286","1.373512","0.771607","34.035715","1.418155","0.751084","24.357143","1.014881","1.084735","17.071429","0.71131","1.483708","5.428572","0.22619","0.62361","8","3.559026","10.988095","5.241152","1.587518","0.646249","11.345238","5.745772","1.619986","0.652102","8.119048","4.665816","1.078644","0.358656","5.690476","1.702672","1.092929","0.88496","1.809524","0.942809","0.32785","0.253455","4","0.57735","5.494048","2.279793","1.332837","0.369257","5.672619","2.119357","1.392361","0.342458","4.059524","2.19012","0.964484","0.429513","2.845238","3.492562","0.675397","0.845586","0.904762","1.403753","0.219048","0.313708","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","5","2","F"
"5","0.2","0","0","21","36.000001","1.714286","1.214052","21.857143","1.040816","0.690066","31.714286","1.510204","1.754812","48.428573","2.306123","5.048517","11","0.52381","0.816497","7","3.559026","12","5.656854","2.340741","1.30908","7.285714","4.12558","1.17619","0.40847","10.571429","5.152108","2.056614","1.15007","16.142858","9.744352","2.250794","0.613299","3.666667","2.57231","0.526455","0.208206","4.2","0.4","7.2","1.637818","1.722857","0.414271","4.371429","0.831031","1.041429","0.184136","6.342857","3.26965","1.548571","0.849999","9.685715","10.972471","2.121429","2.199443","2.2","1.444483","0.537143","0.370063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","A"
"3","0","0","1","18","30.714286","1.706349","0.833333","30.142857","1.674603","0.687184","31.714286","1.761905","0.737028","108","6","8.702206","13.857143","0.769841","0.687184","3","0","5.119048","1.945546","1.706349","0.648515","5.02381","1.964682","1.674603","0.654894","5.285714","2.053701","1.761905","0.684567","18","12.583057","6","4.194352","2.309524","1.135143","0.769841","0.378381","6","0","10.238095","1.89641","1.706349","0.316068","10.047619","1.406174","1.674603","0.234362","10.571429","2.358946","1.761905","0.393158","36","32.831253","6","5.471875","4.619048","2.756152","0.769841","0.459359","348","258","0.7414","17057","49.0144","37.968488","69.6","22.32129","53.4","14.164745","0.78864","0.101838","3411.4","991.995685","87","124.167226","64.5","4","4","0","F"
"3","0","0","1","13","33.428571","2.571429","1.495556","21.428571","1.648352","1.263975","12.957143","0.996703","0.88652","36.285714","2.791209","1.939926","9.1","0.7","0.564324","2.1667","0.687184","5.571429","2.855952","2.349206","0.924356","3.571429","1.943067","1.488095","0.523945","2.159524","1.201626","0.967857","0.333344","6.047619","3.768529","2.603175","1.35705","1.516667","1.204736","0.591667","0.41374","4.3333","1.699673","11.142857","3.591373","3.146032","1.536265","7.142857","3.908825","2.101587","1.281123","4.319048","4.028915","0.953175","0.746699","12.095238","4.199665","3.426984","1.917222","3.033333","1.391242","0.794444","0.326693","107","85","0.7944","4305","40.2336","46.010275","17.8333","13.334375","14.3333","10.826921","0.87203333","0.144055","717.5","675.873447","21.4","10.613199","17.2","5","2","3","A"
"3","0","0","1","17","90.857143","5.344538","2.297885","73.857143","4.344538","2.140401","46","2.705882","1.433654","48.928571","2.878151","2.858242","45.357143","2.668067","2.267187","2.8333","0.687184","15.142857","7.014077","5.478175","2.313493","12.309524","6.347326","4.53373","2.185753","7.666667","2.808717","2.75","0.803638","8.154762","7.337169","2.975198","2.417235","7.559524","4.603943","2.651786","1.457948","5.6667","0.471405","30.285714","1.741842","5.411111","0.80174","24.619048","3.07355","4.330159","0.219989","15.333333","4.580843","2.760317","0.937022","16.309524","5.262605","2.883333","0.86249","15.119048","9.380529","2.657937","1.535767","104","85","0.8173","8209","78.9327","113.169144","17.3333","11.070481","14.8333","9.956851","0.842","0.162397","1368.1667","776.480396","17.3333","9.231588","14.8333","4","4","0","A"
"3","0.3333","0","1","16","86","5.375","8.652131","46.142857","2.883929","3.38136","36.571429","2.285714","2.076656","83.714286","5.232143","9.218697","36.857143","2.303571","3.550968","2.6667","0.942809","14.333333","13.572849","4.486111","3.199543","7.690476","7.207997","2.535714","1.636562","6.095238","3.243693","2.115079","0.619416","13.952381","13.322445","4.581349","3.411875","6.142857","6.62658","1.90873","1.53594","5.3333","1.247219","28.666667","26.674489","6.696599","7.005776","15.380952","8.722739","3.358503","2.531186","12.190476","3.907664","2.579932","1.306204","27.904762","29.277544","6.57517","7.598752","12.285714","9.165894","2.791837","2.493369","38","23","0.6053","1724","45.3684","51.457914","6.3333","2.924988","4.6667","1.885618","0.79285","0.188394","287.3333","347.837925","6.3333","2.808717","4","5","3","2","F"
"6","0.1667","0","0","23","47.642858","2.071429","2.807127","40.928572","1.779503","2.223563","37.142858","1.614907","1.792655","93.57143","4.068323","9.547612","32.428572","1.409938","3.807762","5.75","0.433013","11.910714","2.565158","2.075595","0.419002","10.232143","3.793582","1.774405","0.607669","9.285714","4.129288","1.566667","0.65596","23.392857","20.738994","4.132143","3.531154","8.107143","4.29686","1.417857","0.72375","3.8333","0.372678","7.940476","3.554823","2.031746","0.832955","6.821429","3.007855","1.734127","0.707997","6.190476","3.743172","1.64881","0.991121","15.595238","9.95241","3.912698","2.467846","5.404762","6.472031","1.378968","1.604531","118","66","0.5593","3236","27.4237","28.553075","29.5","40.801348","17","24.86966","0.533325","0.227292","809","1268.355825","23.6","17.258042","13.8","1","1","0","F"
"5","0.2","1","0","20","50.142858","2.507143","3.953163","25.857143","1.292857","0.739932","17.571429","0.878571","0.640312","71.857143","3.592857","5.018715","43","2.15","4.172529","5","0","12.535714","9.68924","2.507143","1.937848","6.464286","2.350369","1.292857","0.470074","4.392857","1.475566","0.878571","0.295113","17.964286","22.092194","3.592857","4.418439","10.75","9.557226","2.15","1.911445","4","0","10.028572","8.074854","2.507143","2.018713","5.171429","1.24671","1.292857","0.311677","3.514286","0.958741","0.878571","0.239685","14.371429","4.213293","3.592857","1.053323","8.6","9.133209","2.15","2.283302","100","85","0.85","7851","78.51","75.089346","25","17.81853","21.25","12.275484","0.9243","0.107479","1962.75","1864.702573","20","10.639549","17.2","2","2","0","A"
"5","0.2","0","0","20","43.571429","2.178571","1.090871","36.285715","1.814286","1.072381","37.428572","1.871429","2.446937","91.285715","4.564286","4.801042","21.714286","1.085714","0.8","5","0","10.892857","4.316999","2.178571","0.8634","9.071429","4.171698","1.814286","0.83434","9.357143","4.39097","1.871429","0.878194","22.821429","20.21173","4.564286","4.042346","5.428572","2.301286","1.085714","0.460257","4","0","8.714286","2.335179","2.178571","0.583795","7.257143","2.230402","1.814286","0.557601","7.485714","4.555866","1.871429","1.138967","18.257143","7.687998","4.564286","1.921999","4.342857","1.247365","1.085714","0.311841","143","62","0.4336","10388","72.6434","116.130106","35.75","24.671593","16","5.196152","0.626925","0.266489","2597","1431.413113","28.6","16.280049","12.8","2","2","0","A"
"5","0.4","0","0","20","40.142858","2.007143","0.942072","26.857143","1.342857","0.963068","13.857143","0.692857","1.048809","72.142858","3.607143","3.051229","18.285714","0.914286","1.235921","5","0","10.035714","4.77277","2.007143","0.954554","6.714286","3.385142","1.342857","0.677028","3.464286","1.30296","0.692857","0.260592","18.035714","9.827271","3.607143","1.965454","4.571429","2.687841","0.914286","0.537568","4","0","8.028572","1.657143","2.007143","0.414286","5.371429","2.039608","1.342857","0.509902","2.771429","2.450489","0.692857","0.612622","14.428572","6.454235","3.607143","1.613559","3.657143","3.039334","0.914286","0.759834","40","39","0.975","2071","51.775","39.547116","13.3333","6.182412","13","6.377042","0.96666667","0.04714","690.3333","187.439472","10","7.582875","9.75","1","1","0","A"
"5","0.2","0","0","20","44.000001","2.2","1.986832","33.857143","1.692857","1.345362","36.571429","1.828571","2.371049","65.542858","3.277143","4.907777","9.428571","0.471429","0.960143","5","0.707107","11","5.832702","2.090476","0.852088","8.464286","4.498724","1.607143","0.678571","9.142857","4.837144","1.730952","0.878145","16.385714","15.956554","3.025952","2.555638","2.357143","2.700151","0.427381","0.434566","4","0.632456","8.8","4.602218","2.179048","1.092725","6.771429","2.537233","1.704762","0.615714","7.314286","5.03652","1.860952","1.267124","13.108572","10.661767","3.160952","2.658581","1.885714","1.911085","0.471429","0.477771","222","185","0.8333","6309","28.4189","18.615846","55.5","53.900371","46.5","42.193009","0.9239","0.088976","1577.25","1450.78175","44.4","39.138728","37.2","3","3","0","A"
"5","0.2","0","0","20","47.357143","2.367857","1.273774","37.928572","1.896429","1.372953","18.928572","0.946429","0.798044","48.142857","2.407143","2.937261","18.071429","0.903571","0.748331","5","0","11.839286","7.519426","2.367857","1.503885","9.482143","7.561546","1.896429","1.512309","4.732143","2.275858","0.946429","0.455172","12.035714","11.810742","2.407143","2.362148","4.517857","2.476097","0.903571","0.495219","4","0","9.471429","2.236798","2.367857","0.5592","7.585714","1.479382","1.896429","0.369846","3.785714","1.498298","0.946429","0.374575","9.628571","4.120234","2.407143","1.030058","3.614286","1.152283","0.903571","0.288071","164","151","0.9207","11589","70.6646","63.509964","41","9.082951","38.25","6.796139","0.942275","0.056502","2897.25","185.48231","32.8","13.77534","30.6","1","1","0","A"
"5","0","0","0","20","38.285715","1.914286","1.410397","27.964286","1.398214","1.192358","23.571429","1.178571","1.405958","59.071429","2.953571","3.822548","33.107143","1.655357","2.041599","5","0","9.571429","5.712723","1.914286","1.142545","6.991072","4.056707","1.398214","0.811341","5.892857","4.526143","1.178571","0.905229","14.767857","6.854794","2.953571","1.370959","8.276786","4.857561","1.655357","0.971512","4","0","7.657143","2.567219","1.914286","0.641805","5.592857","2.906853","1.398214","0.726713","4.714286","3.185426","1.178571","0.796357","11.814286","10.0685","2.953571","2.517125","6.621429","5.332017","1.655357","1.333004","58","57","0.9828","3703","63.8448","52.300788","19.3333","21.684608","19","21.213203","0.99333333","0.009428","1234.3333","1384.587143","14.5","12.619429","14.25","1","1","0","A"
"5","0.2","0","0","20","33.142858","1.657143","1.052081","34.928572","1.746429","1.035616","28.928572","1.446429","2.249861","67.857144","3.392857","5.54183","24.857143","1.242857","1.279404","5","0","8.285714","3.471458","1.657143","0.694292","8.732143","3.742467","1.746429","0.748493","7.232143","2.134134","1.446429","0.426827","16.964286","7.075666","3.392857","1.415133","6.214286","2.937269","1.242857","0.587454","4","0","6.628572","2.376071","1.657143","0.594018","6.985714","2.296581","1.746429","0.574145","5.785714","3.698317","1.446429","0.924579","13.571429","10.854511","3.392857","2.713628","4.971429","3.085714","1.242857","0.771429","121","71","0.5868","3996","33.0248","29.117165","30.25","29.252137","17.75","15.286841","0.799525","0.221815","999","888.329331","24.2","20.575714","14.2","2","2","0","A"
"5","0.2","1","0","19","51.428572","2.706767","3.277557","29.714286","1.56391","2.744927","27.857143","1.466165","2.268659","123.142858","6.481203","8.650173","18.857143","0.992481","1.133719","4.75","0.433013","12.857143","6.43888","2.783929","1.464916","7.428572","4.594806","1.673214","1.231997","6.964286","2.902102","1.517857","0.731812","30.785715","17.279662","6.732143","4.053965","4.714286","2.411706","1.042857","0.627759","3.8","0.4","10.285714","9.763322","2.647619","2.400664","5.942857","6.186622","1.502381","1.533644","5.571429","4.296178","1.461905","1.059869","24.628572","22.125911","6.397619","5.440784","3.771429","1.915778","0.985714","0.45937","52","27","0.5192","1445","27.7885","32.18357","26","18","14","13","0.3693","0.2443","722.5","722.5","52","0","27","1","1","0","A"
"6","0.1667","0","0","19","47.357143","2.492481","1.835703","41.214286","2.169173","1.745989","26.428572","1.390977","0.911606","85.571429","4.503759","4.519579","19.142857","1.007519","0.993051","4.75","0.829156","11.839286","3.024717","2.654464","0.963006","10.303572","2.903365","2.325298","0.904779","6.607143","2.33075","1.498214","0.637085","21.392857","11.753147","4.604762","2.483392","4.785714","1.493182","1.049405","0.35079","3.8","0.4","9.471429","4.792767","2.405952","1.14219","8.242857","4.261264","2.115476","1.005566","5.285714","2.162765","1.359524","0.490927","17.114286","8.121224","4.333333","1.937911","3.828571","2.167289","1.016667","0.547805","154","96","0.6234","12580","81.6883","134.584667","38.5","23.005434","24","5.43139","0.796975","0.296065","3145","707.016619","30.8","32.517072","19.2","1","1","0","A"
"6","0.1667","0","0","21","52.571429","2.503401","1.815779","54.428572","2.591837","1.910705","18.142857","0.863946","1.515603","49.857143","2.37415","2.021427","30.214286","1.438776","1.514106","5.25","1.089725","13.142857","4.082066","2.63699","1.117249","13.607143","4.375692","2.715051","1.078907","4.535714","3.174154","0.801786","0.379325","12.464286","4.818518","2.55","1.261255","7.553572","2.383176","1.531378","0.646166","3.5","1.258306","8.761905","4.946425","2.345238","0.91906","9.071429","5.461523","2.305952","1.062346","3.02381","2.206078","0.83373","0.469316","8.309524","4.640415","2.131349","0.840604","5.035714","3.499696","1.29623","0.762565","167","120","0.7186","8259","49.4551","53.611008","41.75","24.993749","30.25","19.536824","0.83195","0.279643","2064.75","1433.893018","33.4","20.421557","24.4","1","1","0","A"
"6","0.1667","0","0","23","57.5","2.5","1.246166","50.071429","2.177019","1.029343","24.357143","1.059006","1.485277","103.928572","4.518634","4.484061","24.642857","1.071429","1.240845","5.75","0.433013","14.375","6.904482","2.554167","1.282","12.517857","5.674274","2.219643","1.049984","6.089286","2.33451","1.069048","0.409396","25.982143","18.78927","4.73869","3.666029","6.160714","3.490649","1.114286","0.698565","3.8333","0.372678","9.583333","2.189344","2.508929","0.531106","8.345238","2.520803","2.185516","0.621869","4.059524","3.278049","1.02877","0.807043","17.321429","8.504876","4.481151","2.036446","4.107143","3.465022","1.082341","0.873415","208","196","0.9423","16028","77.0577","46.670763","52","20.59126","49","21.18962","0.93145","0.040017","4007","2416.054532","41.6","43.838796","39.2","1","1","0","A"
"6","0","0","0","22","71.857144","3.266234","1.308941","48.642858","2.211039","1.499311","45.642858","2.074675","1.370626","58.571429","2.662338","2.97788","25.428572","1.155844","1.361362","5.5","0.5","17.964286","7.212783","3.233333","1.253648","12.160714","4.361349","2.214881","0.841687","11.410714","4.651743","2.047024","0.813858","14.642857","8.163195","2.727381","1.662673","6.357143","2.280127","1.17381","0.486711","3.6667","0.471405","11.976191","2.36818","3.281746","0.620026","8.107143","2.085645","2.21131","0.506498","7.607143","3.052753","2.032738","0.689173","9.761905","4.76","2.609127","1.084323","4.238095","2.45319","1.115079","0.566974","101","79","0.7822","4161","41.198","53.572015","25.25","18.267115","20","17.073371","0.831675","0.197507","1040.25","790.594515","16.8333","11.111806","13.1667","1","1","0","A"
"6","0.3333","0","0","23","44.642858","1.940994","0.729477","33.642857","1.462733","0.680542","27.714286","1.204969","1.473778","45.642858","1.984472","2.707547","13.642857","0.593168","0.869022","5.75","0.829156","11.160714","5.002646","1.97449","0.987465","8.410714","3.470126","1.475","0.648182","6.928571","4.152083","1.235544","0.855037","11.410714","6.134208","2.101956","1.224143","3.410714","2.945238","0.645068","0.611527","3.8333","0.372678","7.440476","1.259938","1.987103","0.536589","5.607143","0.723453","1.463294","0.124024","4.619048","2.59502","1.21627","0.658742","7.607143","4.464476","1.967262","1.082798","2.27381","1.560796","0.62004","0.450241","77","66","0.8571","5097","66.1948","63.811418","19.25","17.340343","16.5","14.097872","0.923925","0.077614","1274.25","1546.413977","38.5","15.5","33","2","2","0","F"
"7","0","0","0","28","73.214286","2.614796","0.773237","64.500001","2.303571","0.472118","17.428572","0.622449","0.805751","115.428573","4.122449","4.386174","21.571429","0.770408","1.146305","7","0","18.303572","7.243289","2.614796","1.034756","16.125","6.570725","2.303571","0.938675","4.357143","1.234082","0.622449","0.176297","28.857143","15.838148","4.122449","2.262593","5.392857","2.624696","0.770408","0.374957","4","0","10.459184","1.120871","2.614796","0.280218","9.214286","0.787105","2.303571","0.196776","2.489796","1.462569","0.622449","0.365642","16.489796","8.731785","4.122449","2.182946","3.081633","3.105396","0.770408","0.776349","181","171","0.9448","12802","70.7293","82.462506","45.25","17.151895","43","14.882876","0.96375","0.049131","3200.5","840.954369","25.8571","19.910002","24.4286","1","1","0","A"
"3","0","0","1","12","43.285715","3.607143","1.979057","35","2.916667","1.699673","22.571429","1.880952","1.674979","46.428572","3.869048","4.374802","19.142857","1.595238","2.325881","3","0","10.821429","5.123351","3.607143","1.707784","8.75","4.322904","2.916667","1.440968","5.642857","1.360897","1.880952","0.453632","11.607143","5.517481","3.869048","1.83916","4.785714","1.437472","1.595238","0.479157","4","0","14.428572","4.10243","3.607143","1.025607","11.666667","1.675487","2.916667","0.418872","7.52381","2.57231","1.880952","0.643078","15.476191","5.545524","3.869048","1.386381","6.380952","3.042406","1.595238","0.760602","463","222","0.4795","14830","32.0302","46.13305","115.75","69.250903","56.25","6.869316","0.611875","0.216351","3707.5","639.211428","77.1667","85.310055","37.3333","1","0","1","A"
"3","0.3333","0","1","12","24.714286","2.059524","1.180719","22.857143","1.904762","2.956866","25.085715","2.090476","3.272826","54.428572","4.535714","5.514501","3.785714","0.315476","0.748842","3","0","6.178572","1.664071","2.059524","0.55469","5.714286","1.320946","1.904762","0.440315","6.271429","5.239771","2.090476","1.74659","13.607143","14.777042","4.535714","4.925681","0.946429","0.332642","0.315476","0.110881","4","0","8.238095","2.583525","2.059524","0.645881","7.619048","4.341437","1.904762","1.085359","8.361905","6.734068","2.090476","1.683517","18.142857","9.525476","4.535714","2.381369","1.261905","1.586865","0.315476","0.396716","233","151","0.6481","9126","39.1674","30.982099","58.25","37.097001","39","23.537205","0.712825","0.130858","2281.5","1224.398934","38.8333","43.846006","25.8333","1","1","0","A"
"6","0.3333","1","0","23","50.714286","2.204969","0.719693","51.857143","2.254658","0.72035","18","0.782609","0.928442","113.857143","4.950311","5.345528","21.714286","0.944099","1.212724","5.75","1.63936","12.678572","6.113405","2.019133","0.736712","12.964286","6.663658","2.053146","0.825811","4.5","2.536469","0.686224","0.348672","28.464286","23.171581","4.454932","3.135798","5.428571","3.890071","0.812925","0.529838","3.8333","0.687184","8.452381","1.756265","2.225794","0.376061","8.642857","1.853017","2.328968","0.692935","3","2.536804","0.801587","0.712387","18.976191","8.240607","5.086111","2.218576","3.619048","3.411332","0.987302","1.022541","192","126","0.6563","8918","46.4479","73.080915","48","42.071368","32","17.691806","0.828025","0.185218","2229.5","771.103916","32","32.984845","21.1667","1","1","0","A"
"6","0.1667","0","0","24","68","2.833333","1.584292","77.5","3.229167","8.708807","28.214286","1.175595","1.030566","86.000001","3.583333","4.340339","31.214286","1.300595","1.384437","6","1.732051","17","14.812088","2.466667","1.433847","19.375","25.30313","2.475","2.657054","7.053571","6.177513","1.021825","0.595962","21.5","16.472999","3.211111","1.560015","7.803571","9.106705","1.038492","0.925539","4","0","11.333333","4.669824","2.833333","1.167456","12.916667","15.099861","3.229167","3.774965","4.702381","2.528886","1.175595","0.632222","14.333333","10.984503","3.583333","2.746126","5.202381","3.050989","1.300595","0.762747","76","70","0.9211","5221","68.6974","59.385897","19","10.77033","17.5","10.234745","0.94","0.103923","1305.25","723.95144","15.2","11.720068","14","2","2","0","A"
